"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_tiny"	"Growth"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_sniper_2_Lore"	"In order to fulfill the prophecy and return to his home town, Kardel must make another shot as perfect as the one on the day of his ancient test."


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_templar_assassin_2"	"Psi Blades"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_templar_assassin_2_Description"	"The attack range increased by 200. Templar Assassin's attack can penetrate the enemy, cause pure damage equal to this attack damage *23%% to up to 2 enemies at 300 distance behind target."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_templar_assassin_2_Lore"	"Her blades pierce the skin as much as the mind, furthering her understanding of the mystery that is reality."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_templar_assassin_2_Note0"	"Note:<br>The bonus attack will not trigger, only the Ranger attacker is effective.<br>If the attack interval is within 0.1 seconds, the Psi Blades can only affect one enemy, and the damage is doubled."




"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_techies_2"	"Blast Off!"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_techies_2_Description"	"Techies hurtle themselves into the enemy's midst, detonating charges upon impact which deal massive area of effect damage, cause magic damage equal to  max mana * 3%% * current in 700 range. When detonating, it will also cause damage to themself. The detonating will continue blasting until 5 times of blasting or techies own death. When you kill any enemy, you have a 10%% chance to trigger an explosion that does not harm you."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_techies_2_Lore"	"Where we going?"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_techies_2_Note0"	"Note:<br>Some effects can help you avoid self harm."


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_enigma_2"	"Multiple Avatars · Improved Version"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_enigma_2_Description"	"The initial value of the three attributes of the Enigma is 50, the bonus for each level is 5.0, and Enigma's main attribute will dynamically change to the highest of the three attributes."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_enigma_2_Lore"	"Mystery manipulates time and space, bringing himself from other worlds to this point in time."


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_enigma_3"	"FirstSun Xibalba"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_enigma_3_Description"	"Releasing skills can get %stack_per_cast% plies [Xibalba]（Maxplies:%max_stack%）.\n<h1>Active：FirstSun</h1>First sun shining again,clear all [Xibalba] plies to let you and all firendly heros increase ther all damage %dmg_up%%% in %duration_stack%*plies seconds.During this period,[Xibalba] won't work."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_enigma_3_Lore"	"What is truly eternal in the world is time. In the millions of years of time and space without civilization or phenomena, the first sun that once existed quietly awaits——"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_enigma_3_Note0"	"Note:<br>Skills with a cooldown time of less than 3 seconds will not be triggered。"



"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_enigma_3"	"Xibalba"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_enigma_3_active"    "FirstSun is shining"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_enigma_3_active_Description"    "FirstSun increase your damage 75%%%"


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_magnataur_3"	"Skewer · Improved Version"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_magnataur_3_Description"	"Magnus rushes towards a direction, goring enemy units on his massive tusk to the finish point. You can turn at a slower rate halfway, causing damage equal to your max HP * 25%% to the enemy every 2 seconds. The energy will be exhausted 2 seconds after the rush. At this time, if you do not stop, the energy will be consumed. 1 point of STR will be deducted every 0.1 seconds until the STR less than 10 or stops order actively, the rush will last for 10 seconds at most. The debuff will last for 30 seconds."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_magnataur_3_Lore"	"Magnoceros horns are valuable in direct proportion to their danger to prospective merchants."
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_magnataur_3_debuff"                   "exhausted"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_magnataur_3_debuff_Description"       "STR reduced by %dMODIFIER_PROPERTY_STATS_STRENGTH_BONUS%" 
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_magnataur_3_skewer"                   "Skewer · Improved Version"



"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_pugna_2"	"Annihilation Break"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_pugna_2_Description"	"The Primary Nether Blast will attach  the Middle 'Ethereal Attack' effect,The 'Ethereal Attack' effect of Middle and Advanced Nether Blast will be double."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_pugna_2_Lore"	"Pugna annihilates his enemies."


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_puck_2"	"Evolution"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_puck_2_Description"	"Puck completes a small part of evolution every wave and gains intelligence bonus equal to current intelligence *  2%% at the end of the wave (Minimum 1 point, maximum 20 points)."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_puck_2_Lore"	"The life span of the Fairy Dragon is approaching infinity. Even though she has lived for countless years, Puck is still in her infancy. However, if she chooses to evolution, the bonus is immeasurable."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_puck_2_Note0"	"Note:<br>Settle 2 seconds after wave settlement."
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_puck_2"                   "Evolution"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_puck_2_Description"       "INT increased by %dMODIFIER_PROPERTY_STATS_INTELLECT_BONUS%" 




"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_templar_assassin_3"	"Psi Blades · Improved Version"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_templar_assassin_3_Description"	"Templar Assassin gathered her psionic blade to form a sharp lightsaber, which turned into a melee form. The attack range is reduced to 250. At the same time, the attack of Temple Assassin can ignore the enemy's 15 points of armor, and the attack speed is increased by 20%%."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_templar_assassin_3_Lore"	"Perhaps only close combat can assume unparalleled responsibilities."


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_spectre_2"	"Hunt"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_spectre_2_Description"	"Mercurial creates a ghost to follow her. If the ghost is within 200 distance when she attacks the enemy, it has a 50%% chance to launch an attack against an enemy in front."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_spectre_2_Lore"	"At the height of combat, Mercurial's physical manifestation shatters, and the shadowy pieces haunt those who still cling to life"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_spectre_2_Note0"	"Note:<br>Treat as a bonus attack."


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_medusa_2"	"Petrified Arrow"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_medusa_2_Description"	"Medusa's attack has a 13%% chance to petrify the enemy for 2 seconds. Take 80%% additional physical damage during petrochemical. The same unit will not trigger twice within 7 seconds."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_medusa_2_Lore"	"The beauty of Medusa is legendary."
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_medusa_2_stone"                   "Petrifaction"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_medusa_2_stone_Description"       "Take 80%% additional physical damage" 



"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_meepo_2"	"Divided We Stand"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_meepo_2_Description"	"The Einherjar can create an additional phantom; When Advanced Einherjar reach level 25, and hero's level reach 53, he can create two additional phantom."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_meepo_2_Lore"	"Do I know you?"

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_hoodwink_2"	"Penetrating Specialization"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_hoodwink_2_Description"	"Sharpshooter has the Advanced's LV15 effect by default, and it can be superimposed with Lv15 effect. Simultaneously increases damage by 40%%。"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_hoodwink_2_Lore"	"While her first arbalest was a chance discovery, Hoodwink now takes great care in carving and caring for her own -- of course with some necessary components pilfered or otherwise cleverly procured."



"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_elder_titan_2"	"Primal Weave"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_elder_titan_2_Description"	"<h1>Passive: Primal Weave</h1> Recreate the instability of the creation's early days, creating a crack in a random direction on the battlefield every %interval% seconds. The crack will explode after %time% seconds, slowing and damaging enemies on it.<br><h1>Passive: Return to Origin</h1> The initial length of the crack is %fissure_range%, and the width is %fissure_width%. Each enemy that dies on the crack increases the crack's damage by %fissure_increase%%%."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_elder_titan_2_Lore"	"The Ancient Titan brings back the instability of the creation's early days."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_elder_titan_2_Note0"	"<font color='#606060'>The crack interval is affected by 100%% cooldown reduction.<br>The initial reference point is at the center of the world; enabling auto-cast will change the reference point to the Elder Titan's location for the next crack generation.</font>"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_elder_titan_2_damage"	"Base Damage:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_elder_titan_2_bonus_damage"	"% Additional Damage: Maximum Health x"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_elder_titan_2_slow"	"% Movement Speed Slow:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_elder_titan_2_slow_duration"	"Slow Duration:"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_elder_titan_2_debuff"                   "Primal Weave"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_elder_titan_2_debuff_Description"       "Movement speed slowed by %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%%"


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_abaddon_2"	"Heroic Moment"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_abaddon_2_Description"	"When you turn on Borrowed Time, your all attributes will increase 55%% of your strength, at least 80 and up to 400; The duration of Borrowed Time will be increased by 2 seconds."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_abaddon_2_Lore"	"Now start playing my BGM."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_abaddon_2_Note0"	"Note:.<br>Mystery 3 only have 30%% bonus duration."


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_weaver_2"	"Shukuchi"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_weaver_2_Description"	"Gain a very small collision volume. When the spell is ready, Weaver can break through the speed limit and increase the movement speed by 300. When passing by an enemy, you can launch an attack against him and be immune to the target's damage within 0.5 seconds. It have a 5 second cooldown on the same enemy.If you launch an attack(Not launched by this spell, you will exit the spell effect and the spell will enter a 9 second cooldown."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_weaver_2_Lore"	"As the Weavers worked in the fabric of creation, small wormholes allowed them to slip through time to better work their craft."


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_chen_2"	"Hand of God"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_chen_2_Description"	"Heals all allied heroes immediately. If their health is below a certain threshold, it also provides them with a sustained healing effect."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_chen_2_Lore"	"Chen uses a mental link to bring healing and joy to allies who share his zeal."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_chen_2_line"	"% Health Threshold:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_chen_2_heal"	"% Heal Amount: Target's Max Health x"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_chen_2_hot"	"% Sustained Heal: Target's Max Health x"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_chen_2_duration"	"Sustained Heal Duration:"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_chen_2_active"            "Hand of God Sustained Heal"







"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_shredder_2"	"Free Chain"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_shredder_2_Description"	"The speed of the Timber Chain is increased by 50%%, damage increased by 50%%. You can turn on the automatic casting of this spell. In this case, you can draw the target to you."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_shredder_2_Lore"	"You are free."


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_enchantress_2"	"Intercontinental Missile"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_enchantress_2_Description"	"Your attack range increased by 200. By default, the mana cost of Impetus is reduced by 50%%. When automatic casting is enabled, the mana cost is doubled, and the damage is increased by 65%%."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_enchantress_2_Lore"	"I have long arm jurisdiction."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_enchantress_2_Note0"	"Note: <br>After unlocking the First Mystery, the damage will only increase by half."




"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_dawnbreaker_2"	"Thoroughly Tempered"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_dawnbreaker_2_Description"	"Valora can immune magic when casting Starbreaker, and each attack will trigger the final hit effect and increase the number of smash by 1, at the same time, the damage multiple will be increased by 30%% (Linear)."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_dawnbreaker_2_Lore"	"Fight every time as the last one, and then don't be afraid of can't kill the target."


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_sven_3"	"Zhao Zilong, Changshan"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_sven_3_Description"	"Ability Unrivaled's effects of [Brave Heart] and [Desperate] no longer have limits"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_sven_3_Lore"	"Zhao Zilong of Changshan is invincible."


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_huskar_2"	"Frenzy·Second Stage"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_huskar_2_Description"	"<h1>Passive: Berserk</h1>Huskar's health cannot be restored above %hp_lock%%, in exchange, his maximum health is increased by %bonus_hp%%% [+], and he regenerates %hp_regen%%% of lost health per second.\n<h1><font color='#F0FFFF'>Awakening: Sacrifice</font></h1>Permanently unlocked when maximum health reaches %line%: The first damage dealt to enemies will be an unmodified damage of %hp_damage%%% of his maximum health."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_huskar_2_Lore"	"After training, Huskar realized that being in a complete state actually diminished his abilities, so he chose to restrain his power."

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_huskar"	"Blood Ritual"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_huskar_Description"	"All of Huskar's attributes provide additional health regeneration. When his health is below half, this regeneration effect is increased by %index%%%."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_huskar_Lore"	"The divine Blood Ritual can mobilize every cell in the body, providing endless vitality."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_huskar_str_regen"	"Strength provides health regeneration:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_huskar_agi_regen"	"Agility provides health regeneration:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_huskar_int_regen"	"Intelligence provides health regeneration:"



"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_winter_wyvern_2"	"Arctic Burn"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_winter_wyvern_2_Description"	"The attack of Auroth will breathe out a threatening cold. Her attack range increased by 180. The movement speed of the target will be slowed down by 30%% after hit, and the target will lose 1%% of its current health per second (but not more than 5% of the maximum magic of yours) for 4 seconds. The damage effect can be stacked."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_winter_wyvern_2_Lore"	"The same organ where some dragons stoke their inner flame is, in Auroth, a crucible of unimaginable cold. From deep within her frosty gullet, an exhalation sends enemies into burning agony."


"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_winter_wyvern_2_effect"                   "Arctic Burn"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_winter_wyvern_2_effect_Description"       "Take continuous damage and move speed reduced by %dMODIFIER_PROPERTY_MOVESPEED_BONUS_PERCENTAGE%%%" 



"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_phantom_assassin_3"	"Fan of Knives"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_phantom_assassin_3_Description"	"When attacking, you have a 7%% chance to launch a Fan of Knives, causing 2%% damage to the target's maximum HP of up to 4 closest units in 400 range. The minimum damage is 50%% of your full attack damage, and the maximum damage is 500%% of your full attack damage. At the same time, apply a 2 second break effect."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_phantom_assassin_3_Lore"	"This unique skill has been passed down from ancient times."
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_phantom_assassin_3_debuff"                   "Fan of Knives"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_phantom_assassin_3_debuff_Description"       "Break" 



"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_faceless_void_3"	"Time Usurper"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_faceless_void_3_Description"	"After learning the advanced Time Lock, the bonus attack triggered by [Time Lock Double Strike] at level 10 for Faceless Void can carry orbs, attack effects, and cleave."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_faceless_void_3_Lore"	"For ordinary people, time is irreversible. But for Darkterror Faceless Void, time is a point in a two-dimensional space that can travel freely."




"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bounty_hunter_3"	"Graspar's Claws"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bounty_hunter_3_Description"	"%time% seconds after the end of each turn, for every %gold_per% gold held, permanently gain %attack% attack damage (max stackable up to %attack_max%)."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bounty_hunter_3_Lore"	"Using his highly acute vision and sense of smell, Gondar always manages to bring in extra rewards."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bounty_hunter_3_Note0"	"<font color='#606060'>Includes gold stored from Suffering [Embodiment of Greed].</font>"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_bounty_hunter_3"                   "Gilded Weapons"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_bounty_hunter_3_Description"       "Gain %dMODIFIER_PROPERTY_PREATTACK_BONUS_DAMAGE% attack damage"



"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_alchemist_2"	"Mad Potion"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_alchemist_2_Description"	"Razzil's 'Chemical Rage' provides a shorter attack interval and increases the damage dealt by the affected target."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_alchemist_2_time"	"Additional Attack Interval Reduction:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_alchemist_2_outgoing"	"% Damage Increase:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_alchemist_2_Lore"	"The potion Razzil gave to the ogre during his prison break turned out to be an effective combat enhancer."

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_alchemist_3"	"Heave acid and drive fog"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_alchemist_3_Description"	"When you release the acid fog, you will teleport into the middle of the acid fog to be bound and gain the same attack range and %bonus_attack_speed% attack speed as the acid fog. If your level is greater than %line%, you are no longer bound and the acid fog will move with you. \n You will absorb the acid fog abilities released by your teammates, and each time you absorb your acid fog will grow by %bonus_radius% yards (for %duration% seconds, maximum stack %max% times), and immediately refresh your Acid fog abilities."

"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_ogre_magi_2"	"Double Casting · Improved Version"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_ogre_magi_2_Description"	"Each time you cast a refreshable skill 5 times, you can refresh its cooldown after the next cast. Invalid for items, but retains default talent effects."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_ogre_magi_2_Lore"	"Despite being largely incapacitated by his IQ, the Ogre Magi's success in battle is attributed to pure skill."
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_ogre_magi_2_buff"                   "Double Casting · Improved Version"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_ogre_magi_2_buff_Description"       "You can refresh spell's cooldown after casting multiple times" 


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_obsidian_destroyer_3"	"Omen of Death"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_obsidian_destroyer_3_Description"	"Astral Imprisonment can increase damage equal to your maximum mana 800/1600/3000 (Primary/Middle/Advanced). At the same time, the damage caused by Advanced Astral Imprisonment will provide 10 temporary maximum mana bonuses for every 1000 damage. Independent stacking and lasts for 60 seconds,up to 20000."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_obsidian_destroyer_3_Lore"	"The forerunner's knowledge of Outworld enables him to understand the fluctuations of all spiritual energies and integrate them into himself."
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_obsidian_destroyer_3"                   "Omen of Death"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_obsidian_destroyer_3_Description"       "Increase the maximum mana by %dMODIFIER_PROPERTY_MANA_BONUS%" 


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_ursa_2"	"Frantic Combo"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_ursa_2_Description"	"After the cooldown is completed, the next 10 attacks of the Ursa can be additionally attached with 100%% fdamage of full attack damage. After consumpte all stacks, it will enter into cooldown, and each attack will reduce the remaining cooldown by 8%%."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_ursa_2_Lore"	"In nature, few injured animals can survive from attack of hungry predators."

"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_ursa_2_buff"                   "Frantic Combo"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_ursa_2_buff_Description"       "Increase damage" 



"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_centaur_2"	"Centaur War Chariot"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_centaur_2_Description"	"Warrunner will move faster and faster. The movement speed will be increased by 2+2%% points every 0.2 seconds, up tp 3000. When he is not moving, it will be reduced by 10%%. When the number of stacks is greater than 200, the speed limit will be ignored."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_centaur_2_Lore"	"The fragile infantry formation will turn into a sheet of sand under the impact of cavalry."
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_centaur_2"                   "Centaur War Chariot"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_centaur_2_Description"       "Move speed increased by %dMODIFIER_PROPERTY_MOVESPEED_BONUS_CONSTANT%" 



"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_morphling_3"	"Complex"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_morphling_3_Description"	"Each point of strength or intelligence of Morphling can provide 0.75 base attack damage bonus."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_morphling_3_Lore"	"Each form can play a great role in Morphling."
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_morphling_3"                   "Complex"
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_morphling_3_Description"       "Base attack power increased by %dMODIFIER_PROPERTY_BASEATTACK_BONUSDAMAGE%" 



"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_arc_warden_2"	"Polyphasic Stasis Field"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_arc_warden_2_Description"	"Creates a special magnetized area centered around the user. Within this area, the user's various speeds are increased, while enemies' speeds are reduced."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_arc_warden_2_Lore"	"Time and space hold little significance for one as ancient as Zet."
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_arc_warden_2_buff"                   "Polyphasic Stasis Field"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_arc_warden_2_radius"	"Magnetized Radius:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_arc_warden_2_move"	"Movement Speed Change:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_arc_warden_2_speed"	"Attack Speed Change:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_arc_warden_2_project"	"Projectile Speed Change:"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_arc_warden_2_duration"	"Duration:"



"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_tinker_2"	"Bandwidth Upgrade"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_tinker_2_Description"	"After active casting, you can try to adjust the game time scal to 1.6."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_tinker_2_Lore"	"The technology update has been iterated."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_tinker_2_Note0"	"Note:<br><br>You need to be careful when using this technology."


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bristleback_2"	"Bristle Body"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bristleback_2_Description"	"Bristleback's 'Bristle Back' will affect damage from all directions. At the same time, the cost to upgrade or ascend 'Bristle Back' is reduced by %cost%%%."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bristleback_2_Lore"	"Maintaining the honor of an enforcer is tricky. So are his quills."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_bristleback_2_Note0"	""





"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_spectre_3"	"Glimmering Formlessness"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_spectre_3_Description"	"<h1>PASSIVE: Formless Essence</h1>Spectre is now an all-attribute hero, with base all-attributes set to %base_atb% and level gain all-attributes set to %lvl_atb%.\n<h1>PASSIVE: Shapeless Darkness</h1>When Spectre's health drops below %hp_line%%, there is a %no_damage%%% chance to dodge incoming damage."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_spectre_3_Lore"	"Spectre has no form."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_spectre_3_Note0"	""



"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_windrunner_2"	"Proficiency: Speed and Passion"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_windrunner_2_Description"	"Lanaya can exceed the movement speed cap, and her movement speed grants Intelligence as long as she is not rooted, stunned, or otherwise disabled.nMultiplayer: Family HeroWhen HP drops below %line%%%, typing "We are family!" permanently grants +%move% movement speed, up to a maximum of %move_max%."  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_windrunner_2_Lore"	"We are family!"  
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_windrunner_2_move_to_int"	"%▶ Movement Speed grants Intelligence:"  

"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_windrunner_2"                   "Speed and Passion"  
"DOTA_Tooltip_modifier_heroTalent_npc_dota_hero_windrunner_2_Description"       "▶ Movement Speed grants Intelligence: %dMODIFIER_PROPERTY_TOOLTIP%%%Movement Speed Bonus: %dMODIFIER_PROPERTY_TOOLTIP%Current Intelligence from Movement Speed: %dMODIFIER_PROPERTY_TOOLTIP%"



"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_shadow_demon_2"	"Shadow Collapse"
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_shadow_demon_2_Description"	"When the unit you summon dies, it will explode, causing 45%% of its max health to at most 5 enemies within 400 range."
"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_shadow_demon_2_Lore"	"The pain of deception comes not while it happens, but when it is revealed."


"DOTA_Tooltip_ability_heroTalent_npc_dota_hero_kunkka_3"	"Time Slash"
