"HUD_player_artifact_Title" "Artifact: <font color=\"#6de2c5\">{s:ability_owner}</font>"
"DOTA_Tooltip_ability_item_hd_snake_knife_effects_additional_4"	"【Snake Dance Through Clouds】The level requirement for equipping this relic is reduced by %additional_4_level_require% levels, and every %interval_4% seconds triggers a free <font color='#9370db'>Snake Strike</font>"
"DOTA_Tooltip_ability_item_hd_snake_knife_effects_additional_7"	"【Dancing Shadows】Minimum trigger interval for <font color='#9370db'>Snake Strike</font> reduced to %cd_7% seconds, and no longer limited to kill triggers"
"DOTA_Tooltip_modifier_item_hd_snake_knife_effects_debuff"	"Snake Strike"
"DOTA_Tooltip_modifier_item_hd_snake_knife_effects_debuff_Description"	"Spell Amplification reduced"

"DOTA_Tooltip_ability_item_hd_spirit_nami_effects"	"Spirit of Tears Ring"
"DOTA_Tooltip_ability_item_hd_spirit_nami_effects_main_ability_title" "Passive: Frost Tears"
"DOTA_Tooltip_ability_item_hd_spirit_nami_effects_main_ability"	"Your <font color='#9370db'>Spirit Summon</font> summons have a %chance%%% chance on attack to cast an Ice Ball at the target, dealing summon's full attack power x %damage% frost magic damage, each summon can trigger once every %cd% seconds."
"DOTA_Tooltip_ability_item_hd_spirit_nami_effects_Lore"	"Unlike humans, elven tears usually do not represent sorrow, but blessings."
"DOTA_Tooltip_ability_item_hd_spirit_nami_effects_bonus_summon_intensity"	"%+$summon_intensity"
"DOTA_Tooltip_ability_item_hd_spirit_nami_effects_additional_1"	"【Elf Enhancement】Total damage dealt by your <font color='#9370db'>Spirit Summon</font> summons increased by %outgoing_1%%% [×]"
"DOTA_Tooltip_ability_item_hd_spirit_nami_effects_additional_2"	"【Elf King】<font color='#9370db'>Spirit Summon</font> has a %chance_2%%% chance to summon an Elf King unit, whose attack power increases by %attack_each_2%%% 【+】 for each <font color='#9370db'>Spirit Summon</font> summoned creature within its %radius_2% radius, up to a maximum increase of %attack_max_2%%%"
"DOTA_Tooltip_ability_item_hd_spirit_nami_effects_additional_3"	"【Heavy Frost Tears】<font color='#9370db'>Frost Tears</font> stuns enemies for %stun_3% seconds and increases summon's attack speed by %attack_speed_3%, lasting for %duration_3% seconds, non-stacking"
"DOTA_Tooltip_ability_item_hd_spirit_nami_effects_additional_4"	"【Elemental Spirit Affinity】Level requirement for equipping this relic is reduced by %additional_4_level_require%. <font color='#9370db'>Frost Tears</font> also casts an additional <font color='#9370db'>Fireball</font>, dealing summon's full attack power x %damage_4% fire magic damage"
"DOTA_Tooltip_ability_item_hd_spirit_nami_effects_additional_7"	"【Heave, Blessing of the Artisan】Your <font color='#9370db'>Spirit Summon</font> summons are immune to damage for the first %duration_7% seconds, and deal %outgoing_7%%% increased damage during this time [+]""DOTA_Tooltip_modifier_item_hd_spirit_nami_effects_lv20"	"Elf King"
"DOTA_Tooltip_ability_item_hd_spirit_nami_effects_additional_10" "【Spirit Crystal】Summon strength increased by %summon_amp_10%%%. <font color='#9370db'>Ice Tear / Fireburst</font> total damage increased by %damage_10%%% and dealt as Pure Damage [×]"
"DOTA_Tooltip_modifier_item_hd_spirit_nami_effects_lv20_Description"	"Attack power increased by surrounding elves"
"DOTA_Tooltip_modifier_item_hd_spirit_nami_effects_lv30"	"Heavy Frost Tears"
"DOTA_Tooltip_modifier_item_hd_spirit_nami_effects_lv30_Description"	"Attack speed increased"

"DOTA_Tooltip_ability_item_hd_element_heart_effects"	"Elemental Heart"
"DOTA_Tooltip_ability_item_hd_element_heart_effects_main_ability_title"	"Passive: Elemental Surge"
"DOTA_Tooltip_ability_item_hd_element_heart_effects_main_ability"	"Every %cd% seconds, your next elemental damage is increased by %outgoing%%% [×] and gains %count% stacks of <font color='#9370db'>Accumulation</font>. When reaching %line% stacks of <font color='#9370db'>Accumulation</font>, you enter the <font color='#9370db'>Elemental Overload</font> state for %duration% seconds.<br><br>Elemental Overload: Elemental damage dealt increased by %outgoing%%% [×], and releases an elemental surge every %interval% seconds at the nearest enemy within %radius% range, dealing main attribute × %damage% magic damage, which counts as all elements."
"DOTA_Tooltip_ability_item_hd_element_heart_effects_Lore"	"Discovered deep inside the ancient ruins - the Temple of Vathis, this artifact still radiates powerful magic after thousands of years."
"DOTA_Tooltip_ability_item_hd_element_heart_effects_bonus_spell_amp"	"%+$spell_amp"
"DOTA_Tooltip_ability_item_hd_element_heart_effects_additional_1"	"【Chant Reinforcement】Passively gain %spell_1%%% spell amplification, <font color='#9370db'>Elemental Surge</font> targets one additional enemy"
"DOTA_Tooltip_ability_item_hd_element_heart_effects_additional_2"	"【Ascension】<font color='#9370db'>Elemental Surge</font> has a %chance_2%%% chance to extend your <font color='#9370db'>Elemental Overload</font> by %duration_2% seconds and restore %mpregen_2%%% of your missing mana, this effect can only successfully trigger once every %cd_2% seconds"
"DOTA_Tooltip_ability_item_hd_element_heart_effects_additional_3"	"【Elemental Excitation】Damage from <font color='#9370db'>Elemental Surge</font> increased to main attribute × %damage_3%. <font color='#9370db'>Elemental Overload</font> also grants %cast_speed_3%%% casting speed and %cd_3%%% cooldown reduction"
"DOTA_Tooltip_ability_item_hd_element_heart_effects_additional_4"	"【Prime Ascendant Pioneer】Chance for <font color='#9370db'>Ascension</font> to trigger increased to %chance_4%%%. Upon entering <font color='#9370db'>Elemental Overload</font>, instantly launches <font color='#9370db'>Elemental Surges</font> at up to %max_4% enemies within %radius_4% range"
"DOTA_Tooltip_ability_item_hd_element_heart_effects_additional_7"   "【Elemental Focus】Damage from <font color='#9370db'>Elemental Surge</font> increased to main attribute × %damage_7%"
"DOTA_Tooltip_modifier_item_hd_element_heart_effects_count"	"Accumulation"
"DOTA_Tooltip_modifier_item_hd_element_heart_effects_active"	"Elemental Overload"
"DOTA_Tooltip_modifier_item_hd_element_heart_effects_active_Description"	"Elemental damage dealt increased by %dMODIFIER_PROPERTY_TOOLTIP%%%, attacks the nearest enemy every %dMODIFIER_PROPERTY_TOOLTIP% seconds"

"DOTA_Tooltip_ability_item_hd_autumn_staff"	"Dream of Autumn Wand"
"DOTA_Tooltip_ability_item_hd_autumn_staff_main_ability_title"	"Passive: Autumn's Blessing"
"DOTA_Tooltip_ability_item_hd_autumn_staff_main_ability"	"Healing other allied heroes has a %chance%%% chance to apply a blessing, increasing their damage dealt by %outgoing%%% 【+】 for %duration% seconds, with a %cd% second cooldown on the same target."
"DOTA_Tooltip_ability_item_hd_autumn_staff_Lore"	"Welcome to the Phantom Forest, what you see here, even if it seems like a picture book, is real."
"DOTA_Tooltip_ability_item_hd_autumn_staff_cooldown_reduction"	"%+$cooldown_reduction"
"DOTA_Tooltip_ability_item_hd_autumn_staff_additional_1"	"【Autumn Abundance】Only for <font color='#ffa075'>Enhancers</font>: Triggering <font color='#9370db'>Autumn's Blessing</font> also affects yourself, providing an additional %outgoing_1%%% damage increase 【+】 without going into cooldown when applied to yourself"
"DOTA_Tooltip_ability_item_hd_autumn_staff_additional_2"	"【Morning Skylark】During the first %time_2% seconds of <font color='#9370db'>Autumn's Blessing</font>, additionally provides %attack_speed_2%%% attack speed and %cooldown_2%%% cooldown reduction"
"DOTA_Tooltip_ability_item_hd_autumn_staff_additional_3"	"【Night's Veil】<font color='#9370db'>Autumn's Blessing</font> now also provides %profic_3%%% proficiency, and has a %chance_3%%% chance to be reapplied when it expires, ignoring cooldown"
"DOTA_Tooltip_ability_item_hd_autumn_staff_additional_4"	"【Dream Beyond】<font color='#9370db'>Autumn's Blessing</font> now has a %chance_4%%% chance to affect all allied heroes simultaneously, and its cooldown on the same target is reduced to %cd_4% seconds"
"DOTA_Tooltip_ability_item_hd_autumn_staff_additional_7"	"【Eternal Dream】Duration of <font color='#9370db'>Autumn's Blessing</font> increased to %duration_7% seconds, cooldown on the same target reduced to %cd_7% seconds, duration of <font color='#9370db'>Morning Skylark</font> extended to the first %time_7% seconds"
"DOTA_Tooltip_modifier_item_hd_autumn_staff_cd"	"Autumn's Blessing Cooldown"
"DOTA_Tooltip_modifier_item_hd_autumn_staff_cd_Description"	"Recently benefited from Autumn's Blessing, currently cooling down"
"DOTA_Tooltip_modifier_item_hd_autumn_staff_buff"	"Autumn's Blessing"
"DOTA_Tooltip_modifier_item_hd_autumn_staff_buff_Description"	"Damage dealt increased by %dMODIFIER_PROPERTY_TOOLTIP%%%<br>Gains %dMODIFIER_PROPERTY_TOOLTIP%%% attack speed<br>Gains %dMODIFIER_PROPERTY_TOOLTIP%%% cooldown reduction<br>Gains %dMODIFIER_PROPERTY_TOOLTIP%%% proficiency"

"DOTA_Tooltip_ability_item_hd_atb_earing_effects"	"Star of Equilibrium Earring"
"DOTA_Tooltip_ability_item_hd_atb_earing_effects_main_ability_title"	"Passive: Star of Omnipotence"
"DOTA_Tooltip_ability_item_hd_atb_earing_effects_main_ability"	"Gains %incoming%%% damage reduction, and gains agility equal to %bonus_atb%%% of base strength, intelligence equal to %bonus_atb%%% of base agility, and strength equal to %bonus_atb%%% of base intelligence."
"DOTA_Tooltip_ability_item_hd_atb_earing_effects_Lore"	"Blind rage causes strife, cunning lies bring peace; ignorant recklessness creates hatred, and endless darkness will devour everything."
"DOTA_Tooltip_ability_item_hd_atb_earing_effects_all"	"+$all"
"DOTA_Tooltip_ability_item_hd_atb_earing_effects_additional_1"	"【Radiance】Provides additional %atb_1 points of all attributes"
"DOTA_Tooltip_ability_item_hd_atb_earing_effects_additional_2"	"【Regressive Omnipotence】Provides additional hero level x %level_atb_2 points of all attributes"
"DOTA_Tooltip_ability_item_hd_atb_earing_effects_additional_3"	"【Ascended Omnipotence】Level requirement for equipping this relic reduced by %additional_3_level_require levels, and permanently grows %random_atb_3 points of random attributes every %interval_3 seconds"
"DOTA_Tooltip_ability_item_hd_atb_earing_effects_additional_4"	"【Stellar Balance】<font color='#9370db'>Ascended Omnipotence</font> has a %chance_4%%% chance to grow all attributes instead. Additionally, every %atb_lowest_4 point of your lowest attribute increases your damage dealt by %outgoing_4%%% 【+】, up to %outgoing_max_4%%%. If multiple attributes are tied as lowest, this effect only triggers once"
"DOTA_Tooltip_ability_item_hd_atb_earing_effects_additional_7"  "【Stellar Balance+】Chance for <font color='#9370db'>Ascended Omnipotence</font> to grow all attributes increased to %chance_7%%%"
"DOTA_Tooltip_modifier_item_hd_atb_earing_effects_lv30"	"Ascended Omnipotence"
"DOTA_Tooltip_modifier_item_hd_atb_earing_effects_lv30_Description"	"Strength increased by %dMODIFIER_PROPERTY_TOOLTIP points<br>Agility increased by %dMODIFIER_PROPERTY_TOOLTIP points<br>Intelligence increased by %dMODIFIER_PROPERTY_TOOLTIP points"
"DOTA_Tooltip_modifier_item_hd_atb_earing_effects"	"Stellar Balance"
"DOTA_Tooltip_modifier_item_hd_atb_earing_effects_Description"	"Damage dealt increased by %dMODIFIER_PROPERTY_TOOLTIP%%%"

"DOTA_Tooltip_ability_item_hd_snow_piece_effects"	"Frozen Crystal"
"DOTA_Tooltip_ability_item_hd_snow_piece_effects_main_ability_title"	"Passive: Frostbite Cooldown"
"DOTA_Tooltip_ability_item_hd_snow_piece_effects_main_ability"	"After casting a non-toggle ability with a cooldown greater than 1 second, reduces the remaining cooldown of a random ability with remaining cooldown greater than %line% seconds by %cd_reduce% seconds. The cooldown reduction for frost abilities is increased by %index%%%.<br><br>Can affect unrefeshable abilities but only at %norefresh_index%%% efficiency."
"DOTA_Tooltip_ability_item_hd_snow_piece_effects_Lore"	"A small piece of ultimate purity"
"DOTA_Tooltip_ability_item_hd_snow_piece_effects_manacost_reduction"	"%+$manacost_reduction"
"DOTA_Tooltip_ability_item_hd_snow_piece_effects_additional_1"	"【Frozen Heart】Each frost ability you learn grants %spell_1%%% spell amplification"
"DOTA_Tooltip_ability_item_hd_snow_piece_effects_additional_2"	"【Frostbite Cooldown+】<font color='#9370db'>Frostbite Cooldown</font> additionally reduces remaining cooldown by %cd_reduce_2%%% when affecting abilities with remaining cooldown greater than %line_2% seconds"
"DOTA_Tooltip_ability_item_hd_snow_piece_effects_additional_3"	"【Cooling Synergy】Each frost ability you learn adds %cd_3% seconds extra cooldown reduction to <font color='#9370db'>Frostbite Cooldown</font>, and this relic is considered as having %stack_3% frost abilities"
"DOTA_Tooltip_ability_item_hd_snow_piece_effects_additional_4"	"【Sudden Gust】After reducing a total of %line_4% seconds of ability cooldown through <font color='#9370db'>Frostbite Cooldown</font>, instantly freezes enemies within %radius_4% radius around you, increasing damage they take by %incoming_4%%% and preventing them from regenerating health for %duration_4% seconds"
"DOTA_Tooltip_ability_item_hd_snow_piece_effects_additional_7"  "【Sudden Gust+】Required accumulated cooldown reduction for freezing via <font color='#9370db'>Frostbite Cooldown</font> reduced to %line_7% seconds, and gains 120%% negative duration amplification on yourself"
"DOTA_Tooltip_modifier_item_hd_snow_piece_effects_lv40"	"Sudden Gust"
"DOTA_Tooltip_modifier_item_hd_snow_piece_effects_lv40_Description"	"Unable to act, taking massive increased damage"
/////////////////////////////////////////////// Relic Quality: Level Requirement 36 /////////////////////////////////////////

"DOTA_Tooltip_ability_item_hd_yogsword_effects"	"Yog's Sword Effects"
"DOTA_Tooltip_ability_item_hd_yogsword_effects_main_ability_title"	"Passive: Distant Dreaming"
"DOTA_Tooltip_ability_item_hd_yogsword_effects_main_ability"	"Gains spell amplification equal to a percentage x%lostmp_index%%% of missing mana, but burns %mp_cost%%% of current mana every second."
"DOTA_Tooltip_ability_item_hd_yogsword_effects_Lore"	"Bubbles of light and shadow spew from this mirror, growing into the shape of a blade within the crevices of dreams."
"DOTA_Tooltip_ability_item_hd_yogsword_effects_bonus_spell_amp"	"%+$spell_amp"
"DOTA_Tooltip_ability_item_hd_yogsword_effects_additional_1"	"【Ancient Memory】 Additional spell amplification equal to a percentage %index_1%%% of max mana, increases mana burn per second by %mp_cost_1%%% 【+】"
"DOTA_Tooltip_ability_item_hd_yogsword_effects_additional_2"	"【Bubble Dreams】 Multiplier for spell amplification based on missing mana increased to %lostmp_index_2%%%, increases mana burn per second by %mp_cost_2%%% 【+】"
"DOTA_Tooltip_ability_item_hd_yogsword_effects_additional_3"	"【Old Tongue】 Spell damage has a %crit_chance_3%%% chance to consume %crit_cost_3%%% of current mana to deal %crit_damage_3%%% critical damage. Mutually exclusive with spell critical effects."
"DOTA_Tooltip_ability_item_hd_yogsword_effects_additional_4"	"【Mirage Blade】 When casting the first non-toggle ability (excluding <font color='#9370db'>Haste</font>) from the left that has a cooldown greater than %cd_4% seconds, launches a mental shock at the nearest enemy within %radius_4% range around you, removing %hp_cut_4%%% of their maximum health, can trigger once every %cd_4% seconds"
"DOTA_Tooltip_ability_item_hd_yogsword_effects_additional_7"	"【Distant Dreaming+】 <font color='#9370db'>Distant Dreaming</font> will instead use current mana percentage when mana is above 50%%"

"DOTA_Tooltip_ability_item_hd_darkcube_effects"	"Dark Cube Effects"
"DOTA_Tooltip_ability_item_hd_darkcube_effects_main_ability_title"	"Passive: Overloaded Satellite Body"
"DOTA_Tooltip_ability_item_hd_darkcube_effects_main_ability"	"The cube orbits around you, randomly releasing one of <font color='#9370db'>Ice Shards</font>, <font color='#9370db'>Heat Ray</font>, or <font color='#9370db'>Lightning Beam</font> every %interval% seconds at the nearest enemy within %radius% range, does not inherit rune effects."
"DOTA_Tooltip_ability_item_hd_darkcube_effects_Lore"	"What happens if you infuse excessive magic into the mystery of the cube, then configure it with preset incantations..."
"DOTA_Tooltip_ability_item_hd_darkcube_effects_bonus_cast_range"	"+$cast_range"
"DOTA_Tooltip_ability_item_hd_darkcube_effects_additional_1"	"【Formula Overload】 The level requirement for equipping this relic is reduced by %additional_1_level_require% levels, activation interval reduced to %interval_1% seconds"
"DOTA_Tooltip_ability_item_hd_darkcube_effects_additional_2"	"【Mana Convergence】 The caster and cube gain an additional %cast_range_2% cast range. If wearing <font color='#9370db'>Relic: Heart of Elements</font>, the cube’s abilities also have a %chance_2%%% chance to directly trigger <font color='#9370db'>Elemental Overload</font>"
"DOTA_Tooltip_ability_item_hd_darkcube_effects_additional_3"	"【Elemental Hexahedron】 Activation interval reduced to %interval_3% seconds, and damage from skills released by the cube is treated as all elements"
"DOTA_Tooltip_ability_item_hd_darkcube_effects_additional_4"	"【Transcendence of Time Thresholds】 This relic no longer has a hero level requirement, and when the hero reaches level %level_4%, its released abilities change to <font color='#9370db'>Blizzard</font>, <font color='#9370db'>Flame Strike</font>, and <font color='#9370db'>Chain Lightning</font>"
"DOTA_Tooltip_ability_item_hd_darkcube_effects_additional_7"    "【Archmage's Eternal Relic】 This relic no longer has a hero level requirement, but its damage scales with your level"

"DOTA_Tooltip_ability_item_hd_pnxwing_effects"	"Phlegethaz, Embers of Madness"
"DOTA_Tooltip_ability_item_hd_pnxwing_effects_main_ability_title"	"Passive: Manic Flame"
"DOTA_Tooltip_ability_item_hd_pnxwing_effects_main_ability"	"Lose %hp_cost%%% of current health per second and gain one stack of <font color='#9370db'>Manic Flame</font>, each stack grants %outgoing%%% increased damage [×].<br><br><font color='#9370db'>Manic Flame</font> stacks reaching %line% layers will transform into <font color='#9370db'>Burning Inferno</font> state, lasting for %duration% seconds during which you are immobilized and your HP cannot drop below 1. Upon ending this state, release a massive column of fire in front dealing pure fire damage equal to primary attribute × %damage%, based on your missing health percentage, this damage can be increased up to %index_max%%%."
"DOTA_Tooltip_ability_item_hd_pnxwing_effects_Lore"	"Its flame became mad and terrifying, still burning fiercely even after death."
"DOTA_Tooltip_ability_item_hd_pnxwing_effects_bonus_outgoing_mult"	"%+$outgoing_mult"
"DOTA_Tooltip_ability_item_hd_pnxwing_effects_additional_1"	"【Volatile Rekindling】 Damage increase from <font color='#9370db'>Manic Flame</font> increases to %outgoing_1%%%, upon <font color='#9370db'>Burning Inferno</font> ends, heal %heal_1%%% of missing health"
"DOTA_Tooltip_ability_item_hd_pnxwing_effects_additional_2"	"【Great Fire Annihilation】 Base damage of <font color='#9370db'>Burning Inferno</font> increases by %damage_hp_2%%% of your max health, when your health drops below half, <font color='#9370db'>Burning Inferno</font> also silences enemies for %duration_2% seconds"
"DOTA_Tooltip_ability_item_hd_pnxwing_effects_additional_3"	"【Dark Flame Body】 After taking effective damage from enemies, heal %heal_3%%% of missing health, but the health loss rate of <font color='#9370db'>Manic Flame</font> increases to %hp_cost_3%%%"
"DOTA_Tooltip_ability_item_hd_pnxwing_effects_additional_4"	"【Phoenix Rebirth】 This relic no longer has hero level requirements, but if below required level, <font color='#9370db'>Manic Flame</font> will not convert into <font color='#9370db'>Burning Inferno</font> state and instead fades directly.<br><br><font color='#9370db'>Burning Inferno</font> applies <font color='#9370db'>Burned Out</font> to affected enemies, dealing %fire_index_4%%% damage per second"
"DOTA_Tooltip_ability_item_hd_pnxwing_effects_additional_7"	"【Phoenix Rebirth+】 <font color='#9370db'>Burned Out</font> also increases the total damage taken by target by %incoming_7%%%, stackable"
"DOTA_Tooltip_modifier_item_hd_pnxwing_effects"	"Manic Flame"
"DOTA_Tooltip_modifier_item_hd_pnxwing_effects_Description"	"Increases total damage dealt"
"DOTA_Tooltip_modifier_item_hd_pnxwing_effects_fire"	"Burning Inferno"
"DOTA_Tooltip_modifier_item_hd_pnxwing_effects_fire_Description" "Immobilized, health cannot fall below 1"
"DOTA_Tooltip_modifier_item_hd_pnxwing_effects_fire_lv40"	"Burned Out"
"DOTA_Tooltip_modifier_item_hd_pnxwing_effects_fire_lv40_Description"	"Takes %dMODIFIER_PROPERTY_TOOLTIP% pure fire damage per second"

"DOTA_Tooltip_ability_item_hd_thunder_lance_effects"	"Gurantaran, Spiral Thunder"
"DOTA_Tooltip_ability_item_hd_thunder_lance_effects_main_ability_title"	"Passive: Ancient Dragon Thunderstorm"
"DOTA_Tooltip_ability_item_hd_thunder_lance_effects_main_ability"	"The first basic attack against an elite unit deals additional %first_index%%% lightning physical damage.<br><br>Melee only: Killing an enemy with basic attacks unleashes %index%%% of the killing damage as lightning physical damage to the nearest up to %max% enemies within %radius% range. Damage from <font color='#9370db'>Ancient Dragon Thunderstorm</font> does not benefit from spell amplification, critical strike or damage modifiers."
"DOTA_Tooltip_ability_item_hd_thunder_lance_effects_Lore"	"When the Great Dragons attacked, Rodell's walls were breached — a historical first, and the spark that ignited wars between humanity and the dragons."
"DOTA_Tooltip_ability_item_hd_thunder_lance_effects_bonus_base_damage"	"+$base_damage"
"DOTA_Tooltip_ability_item_hd_thunder_lance_effects_additional_1"	"【Power of the Dragon】 Gains additional attack damage equal to full attack power x %index_1%%%. Melee only: Gains %incoming_1%%% damage reduction while attacking"
"DOTA_Tooltip_ability_item_hd_thunder_lance_effects_additional_2"	"【Thunder of Extinction】 The level requirement for equipping this relic is reduced by %additional_2_level_require% levels, and <font color='#9370db'>Ancient Dragon Thunderstorm</font> increases critical strike damage dealt by %crit_bonus_2%%% 【+】 for %duration_2% seconds, non-stacking"
"DOTA_Tooltip_ability_item_hd_thunder_lance_effects_additional_3"	"【Thunder Burst】 When scoring any critical strike with basic attacks, gains %attack_grow_3% bonus attack damage and %crit_bonus_3%%% critical strike damage 【+】 permanently, triggers once every %interval_3% seconds, melee only: cooldown halved"
"DOTA_Tooltip_ability_item_hd_thunder_lance_effects_additional_4"	"【Legend of the Fallen】 The level requirement for equipping this relic is reduced by %additional_4_level_require% levels, and <font color='#9370db'>Ancient Dragon Thunderstorm</font> splash multiplier increases to %index_4%%%, and permanently reduces enemy armor by %armor_4%%% and critical strike damage reduction by %bcrit_index_4%%%, non-stacking"
"DOTA_Tooltip_ability_item_hd_thunder_lance_effects_additional_7"   "【Thunder Burst+】 Base cooldown of <font color='#9370db'>Thunder Burst</font> reduced to %interval_7% seconds"
"DOTA_Tooltip_modifier_item_hd_thunder_lance_effects"   "Thunder Burst"
"DOTA_Tooltip_modifier_item_hd_thunder_lance_effects_Description"   "Gained %dMODIFIER_PROPERTY_TOOLTIP% bonus attack damage and %fMODIFIER_PROPERTY_TOOLTIP%%% critical strike damage 【+】 through critical strikes"
"DOTA_Tooltip_modifier_item_hd_thunder_lance_effects_lv40"   "Legend of the Fallen"
"DOTA_Tooltip_modifier_item_hd_thunder_lance_effects_lv40_Description"   "Armor and critical damage resistance permanently reduced"

"DOTA_Tooltip_ability_item_hd_blaiddar_effects"	"Blaiddnos, Oath of Dark Moon"
"DOTA_Tooltip_ability_item_hd_blaiddar_effects_main_ability_title"	"Passive: Eternal Loyalty"
"DOTA_Tooltip_ability_item_hd_blaiddar_effects_main_ability"	"Pledged to the dark moon, gaining attack damage equal to armor x %armor_to_damage%.<br><br>After taking effective damage from an enemy, applies <font color='#9370db'>Wolf Mark</font> to them, reducing their total damage dealt by %outgoing_down%%% [×]."
"DOTA_Tooltip_ability_item_hd_blaiddar_effects_Lore"	"When the stars align correctly, the armor’s master fulfills his final oath."
"DOTA_Tooltip_ability_item_hd_blaiddar_effects_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_hd_blaiddar_effects_additional_1"	"【Guardian】 Guardian role only: Every %interval_1% seconds, taunts enemies within %radius_1% range around self, and heals %losthp_heal_1%%% of missing health"
"DOTA_Tooltip_ability_item_hd_blaiddar_effects_additional_2"	"【Will of the Dark Moon】 The level requirement for equipping this relic is reduced by %additional_2_level_require% levels. After taking effective damage from an enemy, heals %heal_pct_2%%% of actual damage taken and gains %attack_speed_2%%% attack speed and attack damage for %duration_2% seconds"
"DOTA_Tooltip_ability_item_hd_blaiddar_effects_additional_3"	"【Defiant Resolve】 Gains maximum health equal to armor x %armor_to_hp_3% and %incoming_3%%% damage reduction. Guardian role only: Upon death, increases total damage dealt by remaining alive players by %outgoing_3%%% [×], lasting %duration_3% seconds"
"DOTA_Tooltip_ability_item_hd_blaiddar_effects_additional_4"	"【Legend of the Half-Wolf Warrior】 The level requirement for equipping this relic is reduced by %additional_4_level_require% levels. Reduces damage taken from enemies with <font color='#9370db'>Wolf Mark</font> by %incoming_4%%%, and cannot be killed by enemies without <font color='#9370db'>Wolf Mark</font>"
"DOTA_Tooltip_ability_item_hd_blaiddar_effects_additional_7"	"【Eternal Loyalty+】 Armor conversion ratio of <font color='#9370db'>Eternal Loyalty</font> increases to %armor_to_damage_7%%%, duration of <font color='#9370db'>Will of the Dark Moon</font> increases to %duration_7% seconds"
"DOTA_Tooltip_modifier_item_hd_blaiddar_effects_debuff"	"Wolf Mark"
"DOTA_Tooltip_modifier_item_hd_blaiddar_effects_debuff_Description"	"Damage dealt reduced"
"DOTA_Tooltip_modifier_item_hd_blaiddar_effects_lv30"	"Defiant Resolve"
"DOTA_Tooltip_modifier_item_hd_blaiddar_effects_lv30_Description"	"Massively increases total damage dealt"
"DOTA_Tooltip_modifier_item_hd_blaiddar_effects_lv10"	"Guardian"
"DOTA_Tooltip_modifier_item_hd_blaiddar_effects_lv10_Description"	"Forces enemies to attack the taunting unit"

"DOTA_Tooltip_ability_item_hd_mirror_effects"	"Entrius, Mirror of the Stars"
"DOTA_Tooltip_ability_item_hd_mirror_effects_main_ability_title"	"Passive: Size Shift"
"DOTA_Tooltip_ability_item_hd_mirror_effects_main_ability"	"Every %interval% seconds, gain one of the following random effects for %interval% seconds.<br><br><font color='#9370db'>Gigantify</font>: Gains %incoming%%% damage reduction, enlarged size<br><font color='#9370db'>Miniaturize</font>: Gains %outgoing%%% total damage increase [×], reduced size"
"DOTA_Tooltip_ability_item_hd_mirror_effects_Lore"	"This strange mirror seems to tempt people to step inside it, but how can a mirror ever be entered?"
"DOTA_Tooltip_ability_item_hd_mirror_effects_elite_outgoing_mult"	"%+$elite_outgoing_mult"
"DOTA_Tooltip_ability_item_hd_mirror_effects_additional_1"	"【Starlight Shield】 <font color='#9370db'>Size Shift</font> grants %incoming_1%%% damage reduction, and becomes sticky for up to %duration_1% seconds after taking damage"
"DOTA_Tooltip_ability_item_hd_mirror_effects_additional_2"	"【Metamorphic Mirror】 <font color='#9370db'>Size Shift</font> has a %chance_2%%% chance to trigger both effects at once, increasing attack speed by %speed_2%%% and granting %cooldown_2%%% cooldown reduction"
"DOTA_Tooltip_ability_item_hd_mirror_effects_additional_3"	"【Mirror Image】 Upon killing an elite monster, gain its corresponding elite buff for %duration_3% seconds. Different types of buffs can stack."
"DOTA_Tooltip_ability_item_hd_mirror_effects_additional_4"	"【Refined Reflection】 Duration of <font color='#9370db'>Mirror Image</font> increases to %duration_4% seconds, and if applicable, you may share the effect with the nearest allied hero, lasting only %duration_ally_4% seconds"
"DOTA_Tooltip_ability_item_hd_mirror_effects_additional_7"	"【Kaleidoscope】 If <font color='#9370db'>Metamorphic Mirror</font> fails to trigger both effects, next chance increases by %chance_7%%%, resets after successful trigger"
"DOTA_Tooltip_modifier_item_hd_mirror_effects"	"Size Shift"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_Description"	"Gains %dMODIFIER_PROPERTY_TOOLTIP%%% damage reduction<br>Gains %dMODIFIER_PROPERTY_TOOLTIP%%% total damage increase"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv10"	"Starlight Shield"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv10_Description"	"Reduces incoming damage by %dMODIFIER_PROPERTY_TOOLTIP%%%"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_0"	"Elite Education"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_0_Description"	"Basic attacks restore %dMODIFIER_PROPERTY_TOOLTIP%%% of max health, reduces incoming damage by %dMODIFIER_PROPERTY_TOOLTIP%%%"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_1"	"Force of the Vanguard"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_1_Description"	"Increases attack damage by %dMODIFIER_PROPERTY_TOOLTIP%%%, gains %dMODIFIER_PROPERTY_TOOLTIP% armor"
"DOTA_Tooltip_modifier_item_hd_mirror_effects_lv40_2"	"Chaos Incarnate's Wisdom"
