"DOTA_Tooltip_ability_item_hd_Harlequin_green_hat"	"哈勒昆之帽<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_selecter_terminal_Description"	"<h1>主动：选定</h1>指定一名友方英雄为试炼者，当其击杀了100个单位后，根据其主属性获得加成效果：<br><font color=\"#d9534f\">力量：</font>永久获得力量*3的生命加成。（多次达成可叠加到力量*10）<br><font color=\"#5cb85c\">敏捷：</font>永久获得敏捷*0.12的基础攻击力加成。（多次达成可叠加到敏捷*0.4）<br><font color=\"#5bc0de\">智力：</font>永久获得智力*0.04%%的技能伤害加成。（多次达成可叠加到智力*0.13%%）<br><br>注意：同一时刻只能选定一名友军。"
"DOTA_Tooltip_ability_item_hd_selecter_terminal_Lore"	"有时，星星需要一点帮助才能闪耀。"
"DOTA_Tooltip_ability_item_hd_selecter_terminal_Note0"	"额外的说明：<br>可以同时被多个终端选定。<br>全才英雄获得全部效果，但每次仅叠加50%%。"



"DOTA_Tooltip_modifier_item_hd_selecter_terminal_active"                   "选定"
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_str"                   "选定者终端"
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_str_Description"       "生命值提升%dMODIFIER_PROPERTY_HEALTH_BONUS%" 
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_agi"                   "选定者终端"
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_agi_Description"       "基础攻击力提升%dMODIFIER_PROPERTY_BASEATTACK_BONUSDAMAGE%" 
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_int"                   "选定者终端"
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_int_Description"       "技能伤害提升%fMODIFIER_PROPERTY_SPELL_AMPLIFY_PERCENTAGE%%%" 

"DOTA_Tooltip_modifier_item_hd_selecter_terminal_str_all"                   "选定者终端"
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_str_all_Description"       "生命值提升%dMODIFIER_PROPERTY_HEALTH_BONUS%" 
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_agi_all"                   "选定者终端"
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_agi_all_Description"       "基础攻击力提升%dMODIFIER_PROPERTY_BASEATTACK_BONUSDAMAGE%" 
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_int_all"                   "选定者终端"
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_int_all_Description"       "技能伤害提升%fMODIFIER_PROPERTY_SPELL_AMPLIFY_PERCENTAGE%%%" 


"DOTA_Tooltip_ability_item_hd_ritual_spear"	"仪式枪<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_ritual_spear_Description"	"<h1>主动：教堂之枪誓约</h1>激发仪式枪内的誓约之力，获得%bonus_attack_speed%点攻击速度，持续%duration%秒。\n<h1>被动：化身</h1>攻击时若处于教堂之枪誓约状态，有%chance%% 几率在敌人周围%random_radius%范围内降下落雷，落雷对周围%radius%范围内至多%limit%个敌人造成全额攻击力*%damage_index%点纯粹伤害。"
"DOTA_Tooltip_ability_item_hd_ritual_spear_Lore"	"据说是过去费莲诺尔公主的骑士们\n各自持有的仪式枪碎片。\n\n这正是“教堂之枪”的名称由来。\n\n当教堂之枪遇上真正棘手的对手时，\n使用此物后，可以唤起过往的气势，\n召唤出一字排开，指向天的仪式枪。"
"DOTA_Tooltip_ability_item_hd_ritual_spear_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_hd_ritual_spear_bonus_atb"	"+全属性"
"DOTA_Tooltip_modifier_item_hd_ritual_spear_active"     "教堂之枪誓约"




"DOTA_Tooltip_ability_item_hd_tome_of_living_memories1"	"活物的见闻<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_tome_of_living_memories1_Description"	"<h1>被动：蜃影</h1>你召唤出的生物受到伤害时有15%%几率回复受到伤害的120%%的生命值。(不视为治疗)"
"DOTA_Tooltip_ability_item_hd_tome_of_living_memories1_Lore"	"记载着育母底栖魔鱼的记忆，包括历史的洪流，众神的故事，神秘事物，以及无数咒语。但书中的文字处于一种不断变化的状态，只有那些精明的人才能解开其中的奥秘，并发挥出其本来的力量。"
"DOTA_Tooltip_ability_item_hd_tome_of_living_memories1_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_tome_of_living_memories1_summon_time_intensity"	"%+$summon_time_intensity"
"DOTA_Tooltip_ability_item_hd_tome_of_living_memories1_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_tome_of_living_memories1_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_hd_tome_of_living_memories1_summon_intensity"	"%+$summon_intensity"
// The pages of this book are littered with the shifting memories of all the aboleth broodmother's eyes have seen. This deluge of information includes historical occurrences, the gods, and all things arcane, in addition to several spells.
// Unfortunately, the script is a shifting mire of letters that only the most astute can decipher.




"DOTA_Tooltip_ability_item_hd_helm_of_omni"	"全能之盔<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_helm_of_omni_Description"	"<h1>主动：全能赐福</h1>祝福一名目标英雄，携带这件物品每经过30秒即可使其增加1点全属性，最多到达50点。<br>\n<h1>被动：叛教者</h1>一旦你卸下这件装备，所有的祝福会变成反噬永久作用在你身上。"
"DOTA_Tooltip_ability_item_hd_helm_of_omni_Lore"	"全能教会中的神器，只有最虔诚的教徒才能有幸触摸到这件物品。"
"DOTA_Tooltip_ability_item_hd_helm_of_omni_Note0"	"额外的说明：<br>一顶头盔只能祝福一名友军，当你卸下任意头盔时则会受到惩罚。"
"DOTA_Tooltip_ability_item_hd_helm_of_omni_bonus_health"	"+$health"

"DOTA_Tooltip_modifier_item_hd_helm_of_omni_active"                   "全能赐福"
"DOTA_Tooltip_modifier_item_hd_helm_of_omni_active_Description"       "全属性提升%dMODIFIER_PROPERTY_STATS_STRENGTH_BONUS%" 
"DOTA_Tooltip_modifier_item_hd_helm_of_omni_debuff"                   "叛教者"
"DOTA_Tooltip_modifier_item_hd_helm_of_omni_debuff_Description"       "全属性减少%dMODIFIER_PROPERTY_STATS_STRENGTH_BONUS%" 



"DOTA_Tooltip_ability_item_hd_bottledthundertorm"	"瓶装球状闪电<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_bottledthundertorm_Description"	"<h1>消耗：融合</h1>饮下瓶中的液体，你将获得特殊的能力，只要你在0.06秒内移动超过300距离，即可在两点将产生闪电链，对线上的敌人造成主属性*6的魔法伤害。"
"DOTA_Tooltip_ability_item_hd_bottledthundertorm_Lore"	"球状闪电是形成雷电的电动趋势，在半击穿空气时产生的空气离子球。某个高位面的法师将其制造的球状闪电封印入了一个瓶子中，长年累月下其竟然变成了可饮用的液体。"
"DOTA_Tooltip_ability_item_hd_bottledthundertorm_Note0"	"额外的说明："
"DOTA_Tooltip_modifier_item_hd_bottledthundertorm_active"                   "球状闪电"


"DOTA_Tooltip_ability_item_hd_scarecrow_hat"	"稻草人帽子<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_scarecrow_hat_Description"	"<h1>主动：恐惧毒气</h1>开启光环效果，散播恐惧，使周围1000范围内敌人陷入恐惧中，此时每次对其造成一次大于100的攻击伤害则会使其额外受到0.5%%的攻击伤害，最多叠加至30%%。<br><br>持续时间：10秒<br>粘滞时间：2秒"
"DOTA_Tooltip_ability_item_hd_scarecrow_hat_Lore"	"稻草人的主要武器是有他创造的“恐惧气体”。有了它，他可以制造出他的受害者们的最深的恐惧。"
"DOTA_Tooltip_ability_item_hd_scarecrow_hat_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_scarecrow_hat_bonus_int"	"+$int"
"DOTA_Tooltip_ability_item_hd_scarecrow_hat_bonus_mana"	"+$mana"

"DOTA_Tooltip_modifier_item_hd_scarecrow_hat_aura_active"                   "恐惧毒气"

"DOTA_Tooltip_modifier_item_hd_scarecrow_hat_debuff"                   "恐惧毒气"
"DOTA_Tooltip_modifier_item_hd_scarecrow_hat_debuff_Description"       "额外受到%fMODIFIER_PROPERTY_INCOMING_PHYSICAL_DAMAGE_PERCENTAGE%%%物理伤害" 



"DOTA_Tooltip_ability_item_hd_circlet_of_dark_and_light"	"光暗头环<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_circlet_of_dark_and_light_Description"	"<h1>切换：光暗两态</h1>可以随时切换至慧光态或暗影态，在慧光态下将获得20%%攻击速度提升，在暗影态下将获得35%%攻击力提升。"
"DOTA_Tooltip_ability_item_hd_circlet_of_dark_and_light_Lore"	"被光之神与暗之神的力量各占据一半的头环，可以随时切换你所需要的力量。"
"DOTA_Tooltip_ability_item_hd_circlet_of_dark_and_light_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_circlet_of_dark_and_light_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_hd_circlet_of_dark_and_light_bonus_attack_speed"	"+$attack"


"DOTA_Tooltip_modifier_item_hd_circlet_of_dark_and_light_light"                   "慧光态"
"DOTA_Tooltip_modifier_item_hd_circlet_of_dark_and_light_light_Description"       "攻击速度提升%dMODIFIER_PROPERTY_TOOLTIP%%%" 


"DOTA_Tooltip_modifier_item_hd_circlet_of_dark_and_light_dark"                   "暗影态"
"DOTA_Tooltip_modifier_item_hd_circlet_of_dark_and_light_dark_Description"       "攻击力提升%dMODIFIER_PROPERTY_BASEDAMAGEOUTGOING_PERCENTAGE%%%" 


"DOTA_Tooltip_ability_item_hd_helm_of_the_overlord"	"统御头盔<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_helm_of_the_overlord_Description"	"<h1>被动：支配</h1>你召唤的召唤物将拥有20%%的攻击吸血能力。"
"DOTA_Tooltip_ability_item_hd_helm_of_the_overlord_Lore"	"死去的死灵法师留下的强大头盔。"
"DOTA_Tooltip_ability_item_hd_helm_of_the_overlord_Note0"	"额外的说明：<br>计算召唤者的吸血增强。"
"DOTA_Tooltip_ability_item_hd_helm_of_the_overlord_bonus_attribute"	"+$all"
"DOTA_Tooltip_ability_item_hd_helm_of_the_overlord_summon_intensity"	"%+$summon_intensity"



"DOTA_Tooltip_ability_item_hd_brain_worm"	"脑虫的大脑<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_brain_worm_Description"	"<h1>被动：破坏抑制</h1>当你被施加破坏后，使接下来的4秒免疫破坏效果，同时减少1点充能，充能点数每18秒回复一点，最多储存3点。"
"DOTA_Tooltip_ability_item_hd_brain_worm_Lore"	"还残留着脑虫体液的大脑，虽然说恶心至极，但也是一件神器。"
"DOTA_Tooltip_ability_item_hd_brain_worm_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_brain_worm_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_brain_worm_bonus_mana"	"+$mana"



"DOTA_Tooltip_ability_item_hd_shivas_staff"	"希瓦的法杖<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_shivas_staff_Description"	"<h1>主动：冰暴术</h1>对目标区域400范围施加一次冰暴术，对区域内敌人造成1800+智力*18的魔法伤害，冻结1秒并使其在6秒内无法恢复生命值。"
"DOTA_Tooltip_ability_item_hd_shivas_staff_Lore"	"据说曾经属于某位女神，至今仍保持大部分神力。"
"DOTA_Tooltip_ability_item_hd_shivas_staff_bonus_int"	"+$int"
"DOTA_Tooltip_ability_item_hd_shivas_staff_bonus_spell_damage"	"%+$spell_amp"

"DOTA_Tooltip_modifier_item_hd_shivas_staff_debuff"                   "冰暴术"
"DOTA_Tooltip_modifier_item_hd_shivas_staff_debuff_Description"       "禁疗" 



"DOTA_Tooltip_ability_item_hd_helm_of_disjunction"	"断法头盔<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_helm_of_disjunction_Description"	"<h1>主动：魔邓肯裂解术</h1>以你为中心释放一个1000范围的反魔法脉冲，区域内所有单位将陷入10秒的无法回复魔法的状态，对于敌人还将完全无效化其技能伤害，且造成破坏效果，但只持续5秒。"
"DOTA_Tooltip_ability_item_hd_helm_of_disjunction_Lore"	"法师魔邓肯制造了这顶金光闪闪的头盔。如果他有制造其它断法头盔，那么那些头盔还没被人发现。"
"DOTA_Tooltip_ability_item_hd_helm_of_disjunction_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_helm_of_disjunction_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_helm_of_disjunction_bonus_magic_resist"	"%+$spell_resist"

"DOTA_Tooltip_modifier_item_hd_helm_of_disjunction_debuff"                   "魔邓肯裂解术"
"DOTA_Tooltip_modifier_item_hd_helm_of_disjunction_debuff_Description"       "无法恢复魔法" 
"DOTA_Tooltip_modifier_item_hd_helm_of_disjunction_debuff2"                   "魔邓肯裂解术"
"DOTA_Tooltip_modifier_item_hd_helm_of_disjunction_debuff2_Description"       "技能伤害极大幅度降低，被破坏被动" 





"DOTA_Tooltip_ability_item_hd_horn_of_winter"	"凛冬号角<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_horn_of_winter_Description"	"<h1>被动：凛冬之气</h1>当你召唤出任意召唤物时，以其为中心冰封周围300范围内的敌人0.5秒，并使敌人在接下来的6秒额外受到50%%的伤害。<br>\n<h1>被动：凛冬护甲</h1>你的召唤物可以获得15%%伤害减免效果。"
"DOTA_Tooltip_ability_item_hd_horn_of_winter_Lore"	"用永冻冰川上的万年冰晶作为素材制作的号角，可以呼唤冷冽之风赋予给你的军队。"
"DOTA_Tooltip_ability_item_hd_horn_of_winter_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_horn_of_winter_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_horn_of_winter_summon_intensity"	"%+$summon_intensity"

"DOTA_Tooltip_modifier_item_hd_horn_of_winter_debuff"                   "凛冬之气"
"DOTA_Tooltip_modifier_item_hd_horn_of_winter_debuff_Description"       "受到额外%dMODIFIER_PROPERTY_TOOLTIP%%%伤害" 

"DOTA_Tooltip_modifier_item_hd_horn_of_winter_buff"                   "凛冬护甲"
"DOTA_Tooltip_modifier_item_hd_horn_of_winter_buff_Description"       "受到伤害减少%dMODIFIER_PROPERTY_TOOLTIP%%%" 





"DOTA_Tooltip_ability_item_hd_mythrienss_ring"	"迷斯瑞恩之戒<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_mythrienss_ring_Description"	"<h1>被动：反护盾反制</h1>任何护盾破坏效果不再对你有效。"
"DOTA_Tooltip_ability_item_hd_mythrienss_ring_Lore"	"精灵的迷锁之神迷斯瑞恩·瑟勒特因帮助精灵创造和编织迷锁而衰落到半神力水平，为了恢复荣光，他创造了这件神器。\n在其创造过程的某一临界点，在马斯克和塔洛斯的协助下，犸拉袭击并封印了他的唯一化身，神器也因此失踪。"
"DOTA_Tooltip_ability_item_hd_mythrienss_ring_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_mythrienss_ring_bonus_str"	"+$str"



"DOTA_Tooltip_ability_item_hd_font_of_time"	"时光圣洗池<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_font_of_time_Description"	"<h1>主动：圣洗</h1>使用后将失去你一半的生命值，但在接下来的20秒你将获得40%%概率的完全规避伤害能力。（与被动效果不叠加）\n<h1>被动：圣洗入体</h1>被动获得15%%的完全规避效果。"
"DOTA_Tooltip_ability_item_hd_font_of_time_Lore"	"在古人创造的所有神器中，这座伟大的圣洗池是其中最非凡而可怕的。水池中的水太过苦涩无法饮用。但如果你在满月的光线下观察圣洗池，将能看见穆尔霍兰德古代的场景，逼真到让你愿意发誓这一切都是真的。而它们确实如此。因为如果你专注于这个景象...抱歉，我不能说更多，因为我希望不要有人步我的后尘。"
"DOTA_Tooltip_ability_item_hd_font_of_time_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_font_of_time_bonus_str"	"+$str"
"DOTA_Tooltip_ability_item_hd_font_of_time_bonus_health"	"+$health"

"DOTA_Tooltip_modifier_item_hd_font_of_time_active"                   "圣洗"
"DOTA_Tooltip_modifier_item_hd_font_of_time_active_Description"       "提升完全规避伤害效果" 



"DOTA_Tooltip_ability_item_hd_shield_of_the_hidden_lord_1"	"隐匿之主盾牌<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_shield_of_the_hidden_lord_1_Description"	"<h1>被动：高等反击</h1>每经过一段时间，你将获得15次反击伤害的机会，当你受到伤害时，对攻击来源施加防御力*25的物理伤害。<br>\n<h1>被动：高等物理防护</h1>你受到物理伤害后有10%%几率获得4点防御提升，持续7秒，最多获得40点加成。<br>\n<h1>被动：隐匿之主的支配</h1>携带这件物品每经过1分钟，你必须进行一次意志鉴定，有10%%几率受到支配，在接下来的1分钟你的魔法抗性将下降200%%。"
"DOTA_Tooltip_ability_item_hd_shield_of_the_hidden_lord_1_Lore"	"这盾是善良战胜邪恶的象征。凝视着这样的美丽，很容易忽略其中蕴含的可怕力量。"
"DOTA_Tooltip_ability_item_hd_shield_of_the_hidden_lord_1_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_shield_of_the_hidden_lord_1_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_hd_shield_of_the_hidden_lord_1_red_spell_resist"	"%-$red_spell_resist"
"DOTA_Tooltip_modifier_item_hd_shield_of_the_hidden_lord_1_buff"                   "高等物理防护"
"DOTA_Tooltip_modifier_item_hd_shield_of_the_hidden_lord_1_buff_Description"       "护甲提高%dMODIFIER_PROPERTY_TOOLTIP%" 
"DOTA_Tooltip_modifier_item_hd_shield_of_the_hidden_lord_1_debuff"                   "隐匿之主的支配"
"DOTA_Tooltip_modifier_item_hd_shield_of_the_hidden_lord_1_debuff_Description"       "魔法抗性降低%dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS%%%" 
"DOTA_Tooltip_modifier_item_hd_shield_of_the_hidden_lord_1"                   "高等反击"




"DOTA_Tooltip_ability_item_hd_chrono_casket"	"时棺<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_chrono_casket_Description"	"\n<h1>主动：时间逆转</h1>可以瞬间移动至5秒前的位置。\n<h1>被动：生命逆转</h1>携带这件物品复活队友时，可以消耗1点充能使目标的复活时间减少至3秒，同时免除目标的虚弱惩罚。<br><br>初始拥有3点充能点数，每经过1回合可以恢复1点，最多保留6点。"
"DOTA_Tooltip_ability_item_hd_chrono_casket_Lore"	"精美的宝石制成的首饰，其表面刻着一个时钟，象征着其与时间能力的关联。"
"DOTA_Tooltip_ability_item_hd_chrono_casket_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_chrono_casket_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_chrono_casket_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_hd_chrono_casket_cooldown_reduction"	"%+$cooldown_reduction"



"DOTA_Tooltip_ability_item_hd_flash_change_brooch"	"森林魔女的闪变胸针<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_flash_change_brooch_Description"	"<h1>被动：闪变</h1>当有敌人欲对你施加普通攻击时，将其推远600距离。同一目标在20秒内只会受到一次作用（即使来源不同）。<br>\n<h1>被动：闪回</h1>触发'闪变'后你的'急行'的冷却时间将减少3秒。"
"DOTA_Tooltip_ability_item_hd_flash_change_brooch_Lore"	"密林深处那最为神秘的魔女所制作出的胸针，拥有着变化莫测的能力，保护着魔女不受恶意侵袭。"
"DOTA_Tooltip_ability_item_hd_flash_change_brooch_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_flash_change_brooch_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_flash_change_brooch_bonus_mana"	"+$mana"






"DOTA_Tooltip_ability_item_hd_thousand_leagues_astrologer"	"占星千里<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_thousand_leagues_astrologer_Description"	"<h1>主动：千里占星术</h1>在接下来的10秒，你的概率事件加成提升60%%，暴击伤害提高30%%，同时闪避加成提升至70%%。"
"DOTA_Tooltip_ability_item_hd_thousand_leagues_astrologer_Lore"	"这件神器目前下落不明，而且自从第二次混沌分裂以来，也没有迹象表明神明选择了新的冠军。尽管如此，黑夜女神的追随者相信，在遥远的某个地方，占星千里正在引导一位新的恒星守望者穿越漆黑的星空之夜。"
"DOTA_Tooltip_ability_item_hd_thousand_leagues_astrologer_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_thousand_leagues_astrologer_bonus_evasion"	"%+$evasion"
"DOTA_Tooltip_ability_item_hd_thousand_leagues_astrologer_bonus_all_attribute"	"+$all"
"DOTA_Tooltip_modifier_item_hd_thousand_leagues_astrologer_active"                   "千里占星术"
"DOTA_Tooltip_modifier_item_hd_thousand_leagues_astrologer_active_Description"       "获得概率事件加成，暴击伤害加成与闪避加成" 




"DOTA_Tooltip_ability_item_hd_starry_sky_dome"	"星空穹顶<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_starry_sky_dome_Description"	"<h1>主动：冥色穹顶</h1>制造一个黑色的穹顶覆盖住一个区域，区域内的友军将不会被敌人所感知，持续6秒。每个回合至多使用这个效果2次，但在无尽回合每经过120秒可以恢复一次使用机会。<br><br>如果回合开始时没有携带此装备，则无法恢复使用次数。\n<h1>技能命石：黑洞</h1>黑洞现在会同化施法者，使其在引导期间内无敌且魔法免疫。同时黑洞的范围扩大%radius_up%% ，内侧具有无限大的拉扯强度，外侧则具有轻微的推离效果。在黑洞中死亡的敌人将返还黑洞%cd_reduce%秒冷却时间。"
"DOTA_Tooltip_ability_item_hd_starry_sky_dome_Lore"	"一枚奇特的指环，其中心寄宿着一个小型黑洞，当你的手指穿过戒身时，黑洞将会悬浮在指尖之上。"
"DOTA_Tooltip_ability_item_hd_starry_sky_dome_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_starry_sky_dome_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_hd_starry_sky_dome_bonus_int"	"+$int"


"DOTA_Tooltip_ability_item_hd_argo_paw"	"阿尔戈之爪<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_argo_paw_Description"	"<h1>主动：奥术放逐</h1>放逐一个目标并禁止其造成伤害，持续%no_duration%秒。\n<h1>被动：奥术武器</h1>获得%attack_mp%% 最大魔法值的攻击附加伤害。<br><br>攻击后，对目标施加[星流]：每层使来自奥术武器的伤害翻倍，至多达到%attack_mp_max%% 最大魔法值。\n<h1>技能命石：奥术光环</h1>奥术光环不会再提供魔法恢复，而是在攻击时以%arcane_mp_index%% 效率恢复魔法值。"
"DOTA_Tooltip_ability_item_hd_argo_paw_Lore"	"星流之拳是在第一次奥术复苏之后开发的，当时以奥术为中心的文明迅速崛起，开始将神圣和天体实体视为无关紧要和不必要的知识。由于对天界生物的怨恨，在凡人看来，天界生物与多年来一直在物质位面争斗的的恶魔并无二致，导致人们逐渐反对宗教团体，包括 Lirianyx 的追随者。"
"DOTA_Tooltip_ability_item_hd_argo_paw_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_argo_paw_bonus_int"	"+$int"
"DOTA_Tooltip_ability_item_hd_argo_paw_bonus_mana"	"+$mana"
"DOTA_Tooltip_ability_item_hd_argo_paw_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_modifier_item_hd_argo_paw_aura_attack_debuff"                   "星流"
"DOTA_Tooltip_modifier_item_hd_argo_paw_aura_attack_debuff_Description"       "受到持有者的额外附加伤害" 





"DOTA_Tooltip_ability_item_hd_defiant_shell"	"不羁甲壳<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_defiant_shell_Description"	"<h1>被动：互换</h1>被攻击后会对伤害来源作出反击。"
"DOTA_Tooltip_ability_item_hd_defiant_shell_Lore"	"等待添加。"
"DOTA_Tooltip_ability_item_hd_defiant_shell_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_defiant_shell_bonusa_armor"	"+$armor"
"DOTA_Tooltip_ability_item_hd_defiant_shell_bonus_all_attribute"	"+$all"




"DOTA_Tooltip_ability_item_hd_broken_promise"	"未现之诺<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_broken_promise_Description"	"<h1>主动：灵魂拘束</h1>将附着在剑上的灵体插入一名指定的友方英雄上，每当其造成伤害后可以转变20%%的能量到灵体上，当其到达你最大生命值的100%%+1000时会释放一次能量，以目标英雄为中心600范围内的敌人造成你当前魔法值50%%的伤害，每次触发将使能量需求提高30%%，独立叠加持续10秒。<br>\n<h1>被动：灵魂外衣</h1>被选择的友方英雄获得15点全属性加成。"
"DOTA_Tooltip_ability_item_hd_broken_promise_Lore"	"为一个要求完美的贵族制作一把剑，一年的艰苦劳动是必需的。然而，由于对最终结果不满意，贵族一气之下将剑对准了工匠，剑中的魔法对这种背叛做出了激烈的反应。当尘埃落定时，这座被夷为平地的铁匠铺所剩下的一切都被打破了，永远被困在自己的毁灭之中。"
"DOTA_Tooltip_ability_item_hd_broken_promise_bonus_str"	"-$red_str"
"DOTA_Tooltip_ability_item_hd_broken_promise_bonus_mana"	"+$mana"
"DOTA_Tooltip_ability_item_hd_broken_promise_Note0"	"额外的说明：<br>选择一名目标后无法再选择新的目标，一个目标只能被选择一次。"

"DOTA_Tooltip_modifier_item_hd_broken_promise_target"                   "灵魂拘束"
"DOTA_Tooltip_modifier_item_hd_broken_promise_target_Description"       "被附身" 




"DOTA_Tooltip_ability_item_hd_modular_armor"	"模块化装甲<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_modular_armor_Description"	"<h1>被动：自适应</h1>穿戴这件装甲不会给你带来任何的不便，你可以自由的搭配其他的任意装备。你每装备一件来自宝箱的防御类别的装备，这件装甲提供的属性加成就提高25%%。<br>当你携带3件防御类别的装备后，将解锁'自适应·二阶'<br>\n<h1>被动：自适应·二阶</h1>激发装甲上的电荷，被攻击时有20%%概率对其造成你最大生命值10%%的魔法伤害。<br>"
"DOTA_Tooltip_ability_item_hd_modular_armor_Lore"	"模块化装甲是埃巴纳吉安·高尔夫修复项目的另一个副产品。盔甲由模块化的小块组成，可以将自己重新配置为几种配置，使其具有难以置信的多功能性，并使佩戴者能够适应各种情况。"
"DOTA_Tooltip_ability_item_hd_modular_armor_Note0"	"额外的说明："
"DOTA_Tooltip_ability_item_hd_modular_armor_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_hd_modular_armor_bonus_health"	"+$health"
// Modular armor is anotber byproduct of the Cabanagian Golem restoration project aside from the gauntlet. The armor consists of dozens of tiny parts tat can reconfigure themselves into several configurations, giving it incredible versatility and allowing the wearer to adapt to various situations . 

"DOTA_Tooltip_modifier_item_hd_modular_armor"                   "自适应"
"DOTA_Tooltip_modifier_item_hd_modular_armor_Description"       "揭露自适应的层数" 









"DOTA_Tooltip_ability_item_hd_modular_boots"	"模块化之靴<font color=\"#777777\">-第五梯队</font>"
"DOTA_Tooltip_ability_item_hd_modular_boots_Description"	"<h1>被动：标准化抵抗</h1>不会被移速减缓效果影响。"
"DOTA_Tooltip_ability_item_hd_modular_boots_Lore"	"模块化装甲是埃巴纳吉安·高尔夫修复项目的另一个副产品，除了挑战。盔甲由模块化的小块组成，可以将自己重新配置为几种配置，使其具有难以置信的多功能性，并使佩戴者能够适应各种情况。"
"DOTA_Tooltip_ability_item_hd_modular_boots_Note0"	"额外的说明："
