"DOTA_Tooltip_ability_item_hd_Harlequin_green_hat"	"Harlequin's Hat<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_agi"                   "Selecter Terminal"
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_agi_Description"       "Base attack damage increased by %dMODIFIER_PROPERTY_BASEATTACK_BONUSDAMAGE%" 
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_int"                   "Selecter Terminal"
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_int_Description"       "Spell damage amp increased by %fMODIFIER_PROPERTY_SPELL_AMPLIFY_PERCENTAGE%%%" 
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_active"                   "Selected"
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_str_all"                   "Selecter Terminal"
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_str_all_Description"       "Health increased by %dMODIFIER_PROPERTY_HEALTH_BONUS%" 
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_agi_all"                   "Selecter Terminal"
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_agi_all_Description"       "Base attack damage increased by %dMODIFIER_PROPERTY_BASEATTACK_BONUSDAMAGE%" 
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_int_all"                   "Selecter Terminal"
"DOTA_Tooltip_modifier_item_hd_selecter_terminal_int_all_Description"       "Spell damage amp increased by %fMODIFIER_PROPERTY_SPELL_AMPLIFY_PERCENTAGE%%%" 





"DOTA_Tooltip_ability_item_hd_ritual_spear"	"Ritual Spear<font color=\"#777777\"> - Tier 5</font>"
"DOTA_Tooltip_ability_item_hd_ritual_spear_Description"	"<h1>Active: Oath of the Cathedral Spear</h1> Unleashes the oath's power within the Ritual Spear, granting %bonus_attack_speed% Attack Speed for %duration% seconds.\n<h1>Passive: Incarnation</h1> While under the effects of Oath of the Cathedral Spear, attacks have a %chance%% chance to summon lightning within a %random_radius% radius around the enemy, dealing %damage_index% times your total Attack Damage as pure damage to up to %limit% enemies within a %radius% area."
"DOTA_Tooltip_ability_item_hd_ritual_spear_Lore"	"Said to be fragments of ritual spears once held by the knights of Princess Phileneor,\n\nThis is where the name 'Cathedral Spear' comes from.\n\nWhen faced with truly formidable foes, the Cathedral Spear can evoke past prowess,\nsummoning a line of spears pointing skyward."
"DOTA_Tooltip_ability_item_hd_ritual_spear_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_hd_ritual_spear_bonus_atb"	"+All Attributes"
"DOTA_Tooltip_modifier_item_hd_ritual_spear_active"                   "Oath of the Cathedral Spear"







"DOTA_Tooltip_ability_item_hd_tome_of_living_memories1"	"Memories of Living Creatures<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_tome_of_living_memories1_Description"	"<h1>Passive: Mirage Shadow</h1><br>The creature you summon has a 15%% chance to restore health equal to 120%% of the damage when damaged.(Not considered a heal)"
"DOTA_Tooltip_ability_item_hd_tome_of_living_memories1_Lore"	"The pages of this book are littered with the shifting memories of all the aboleth broodmother's eyes have seen. This deluge of information includes historical occurrences, the gods, and all things arcane, in addition to several spells.Unfortunately, the script is a shifting mire of letters that only the most astute can decipher"
"DOTA_Tooltip_ability_item_hd_tome_of_living_memories1_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_tome_of_living_memories1_summon_time_intensity"	"%+$summon_time_intensity"
"DOTA_Tooltip_ability_item_hd_tome_of_living_memories1_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_tome_of_living_memories1_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_hd_tome_of_living_memories1_summon_intensity"	"%+$summon_intensity"





"DOTA_Tooltip_ability_item_hd_helm_of_omni"	"Helm of Omni<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_helm_of_omni_Description"	"<h1>Active:Omnipotent Blessing</h1>Bless a target hero, carrying this item can increase target's all attributes by 1 point every 30 seconds, up to a maximum of 50 points.<br>\n<h1>Passive:Apostate</h1> Once you remove this equipment, all blessings will become a backfire and permanently apply to you."
"DOTA_Tooltip_ability_item_hd_helm_of_omni_Lore"	"The artifact in the Omni Church is something that only the most devout believers can have the privilege of touching."
"DOTA_Tooltip_ability_item_hd_helm_of_omni_Note0"	"Note:<br>A helmet can only bless one friendly hero, and when you remove any helmet, you will be punished by all helmets."
"DOTA_Tooltip_ability_item_hd_helm_of_omni_bonus_health"	"+$health"

"DOTA_Tooltip_modifier_item_hd_helm_of_omni_active"                   "Omnipotent Blessing"
"DOTA_Tooltip_modifier_item_hd_helm_of_omni_active_Description"       "All attributes increased by %dMODIFIER_PROPERTY_STATS_STRENGTH_BONUS%" 
"DOTA_Tooltip_modifier_item_hd_helm_of_omni_debuff"                   "Apostate"
"DOTA_Tooltip_modifier_item_hd_helm_of_omni_debuff_Description"       "All attributes reduced by %dMODIFIER_PROPERTY_STATS_STRENGTH_BONUS%" 



"DOTA_Tooltip_ability_item_hd_bottledthundertorm"	"Bottled Ball Lightning<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_bottledthundertorm_Description"	"<h1>Consumption: Fuse</h1>By drinking the liquid from the bottle, you will gain a special ability. As long as you move more than 300 distances within 0.06 seconds, a lightning chain will be generated at two points, deals magic damage to enemies on the line with a primary attribute of * 6."
"DOTA_Tooltip_ability_item_hd_bottledthundertorm_Lore"	"Ball lightning is the electric trend of lightning, and the air ion ball is produced when the air is half broken down. A high mage sealed the ball lightning into a bottle, which turned into a drinkable liquid over the years."
"DOTA_Tooltip_ability_item_hd_bottledthundertorm_Note0"	"Note:"
"DOTA_Tooltip_modifier_item_hd_bottledthundertorm_active"                   "Ball Lightning"


"DOTA_Tooltip_ability_item_hd_scarecrow_hat"	"Scarecrow Hat<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_scarecrow_hat_Description"	"<h1>Active: Fear Gas</h1>Activate the aura effect to spread fear, causing enemies within a radius of 1000 to fall into fear. At this point, each time an attack damage greater than 100 is dealt to it, it will receive an additional 0.5%% of attack damage, stacking up to a maximum of 30%^.<br><br>Duration: 10 seconds<br>Stickiness Time: 2 seconds"
"DOTA_Tooltip_ability_item_hd_scarecrow_hat_Lore"	"The main weapon of the Scarecrow is the 'fear gas' he created. With it, he can create the deepest fear of his victims."
"DOTA_Tooltip_ability_item_hd_scarecrow_hat_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_scarecrow_hat_bonus_int"	"+$int"
"DOTA_Tooltip_ability_item_hd_scarecrow_hat_bonus_mana"	"+$mana"

"DOTA_Tooltip_modifier_item_hd_scarecrow_hat_aura_active"                   "Fear gas"

"DOTA_Tooltip_modifier_item_hd_scarecrow_hat_debuff"                   "Fear gas"
"DOTA_Tooltip_modifier_item_hd_scarecrow_hat_debuff_Description"       "Take additional %fMODIFIER_PROPERTY_INCOMING_PHYSICAL_DAMAGE_PERCENTAGE%%% physical damage" 



"DOTA_Tooltip_ability_item_hd_circlet_of_dark_and_light"	"Circlet of Dark and Light<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_circlet_of_dark_and_light_Description"	"<h1>Switch: Homology</h1>You can switch to the Light state or Shadow state at any time. In the Light state, your attack speed increased by 20%%. In Shadow state, your attack damage increased by 35%% ."
"DOTA_Tooltip_ability_item_hd_circlet_of_dark_and_light_Lore"	"The circlet, which is occupied by half of the power of the Light God and half of the Power of the Dark God, allows you to switch the power you need at any time."
"DOTA_Tooltip_ability_item_hd_circlet_of_dark_and_light_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_circlet_of_dark_and_light_bonus_damage"	"+$damage"
"DOTA_Tooltip_ability_item_hd_circlet_of_dark_and_light_bonus_attack_speed"	"+$attack"


"DOTA_Tooltip_ability_creeps_spell_Light_And_Dark_Lore"	"Mellond is the basterd of the god of light and the god of shadow, so he inherited the power of the two gods."
"DOTA_Tooltip_ability_creeps_spell_Light_And_Dark_Note0"	"Note:Not affected by PassivesDisabled."

"DOTA_Tooltip_modifier_item_hd_circlet_of_dark_and_light_light"                   "Light State"
"DOTA_Tooltip_modifier_item_hd_circlet_of_dark_and_light_light_Description"       "Attack speed increased by %fMODIFIER_PROPERTY_TOOLTIP%%%" 


"DOTA_Tooltip_modifier_item_hd_circlet_of_dark_and_light_dark"                   "Shadow State"
"DOTA_Tooltip_modifier_item_hd_circlet_of_dark_and_light_dark_Description"       "Attack damage increased by %dMODIFIER_PROPERTY_BASEDAMAGEOUTGOING_PERCENTAGE%%%" 


"DOTA_Tooltip_ability_item_hd_helm_of_the_overlord"	"Helm of the Overlord<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_helm_of_the_overlord_Description"	"<h1>Passive:Dominate</h1>The summons you summon will have a 20%% lifesteal from attack."
"DOTA_Tooltip_ability_item_hd_helm_of_the_overlord_Lore"	"The powerful headpiece of a dead necromancer."
"DOTA_Tooltip_ability_item_hd_helm_of_the_overlord_Note0"	"Note:<br>Calculate the summoner's lifesteal gain."
"DOTA_Tooltip_ability_item_hd_helm_of_the_overlord_bonus_attribute"	"+$all"
"DOTA_Tooltip_ability_item_hd_helm_of_the_overlord_summon_intensity"	"%+$summon_intensity"



"DOTA_Tooltip_ability_item_hd_brain_worm"	"The Brain of a Brain Worm<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_brain_worm_Description"	"<h1>Passive:Break Inhibition</h1> When you are applied to break, gain a break immune effect for the next 4 seconds, while reducing the charge by 1 point. The charge points are restored by 1 point every 18 seconds, with a maximum storage of 3 points."
"DOTA_Tooltip_ability_item_hd_brain_worm_Lore"	"The brain, which still contains brain worm body fluids, although extremely disgusting, is also a divine artifact."
"DOTA_Tooltip_ability_item_hd_brain_worm_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_brain_worm_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_brain_worm_bonus_mana"	"+$mana"



"DOTA_Tooltip_ability_item_hd_shivas_staff"	"Shiva's Staff<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_shivas_staff_Description"	"<h1>Active:Ice Storm Technique</h1> Apply an Ice Storm Technique spell to a radius of 400 in the target point, dealing magic damage equal to 1800+your intelligence * 18 to enemies within the area, freezing for 1 second and making them unable to recover health for 6 seconds."
"DOTA_Tooltip_ability_item_hd_shivas_staff_Lore"	"Said to have belonged to a goddess, today it retains much of its former power."
"DOTA_Tooltip_ability_item_hd_shivas_staff_bonus_int"	"+$int"
"DOTA_Tooltip_ability_item_hd_shivas_staff_bonus_spell_damage"	"%+$spell_amp"

"DOTA_Tooltip_modifier_item_hd_shivas_staff_debuff"                   "Ice Storm Technique"
"DOTA_Tooltip_modifier_item_hd_shivas_staff_debuff_Description"       "Prohibition of heal" 











"DOTA_Tooltip_ability_item_hd_helm_of_disjunction"	"Helm of Disjunction<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_helm_of_disjunction_Description"	"<h1>Active:Mordenkainen's Disjunction</h1>Release a 1000 range anti magic pulse centered around you, and all units in the area will fall into a state of inability to recover mana for 10 seconds. For enemies, their spell damage will also be completely invalidated, causing break, lasting for 5 seconds."
"DOTA_Tooltip_ability_item_hd_helm_of_disjunction_Lore"	"The wizard Mordenkainen made this glittering helme. If he has made other Helm of Disjunction, then those helmets have not been discovered yet."
"DOTA_Tooltip_ability_item_hd_helm_of_disjunction_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_helm_of_disjunction_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_helm_of_disjunction_bonus_magic_resist"	"%+$spell_resist"

"DOTA_Tooltip_modifier_item_hd_helm_of_disjunction_debuff"                   "Mordenkainen's Disjunction"
"DOTA_Tooltip_modifier_item_hd_helm_of_disjunction_debuff_Description"       "Unable to restore magic" 
"DOTA_Tooltip_modifier_item_hd_helm_of_disjunction_debuff2"                   "Mordenkainen's Disjunction"
"DOTA_Tooltip_modifier_item_hd_helm_of_disjunction_debuff2_Description"       "Greatly reduced spell damage amp, break" 





"DOTA_Tooltip_ability_item_hd_horn_of_winter"	"Horn of Winter<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_horn_of_winter_Description"	"<h1>Passive: The Chill of Winter</h1> When you summon any unit, freeze enemies within a 300 range around it for 0.5 seconds, and the enemies will take an additional 50%% damage for the next 6 seconds。<br>\n<h1>Passive: Winter Armor</h1>Your summon's incoming damage will reduced by 15%% damage."
"DOTA_Tooltip_ability_item_hd_horn_of_winter_Lore"	"A horn made from ice crystals from the permafrost glacier, which can summon the cold wind to bestow on your army."
"DOTA_Tooltip_ability_item_hd_horn_of_winter_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_horn_of_winter_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_horn_of_winter_summon_intensity"	"%+$summon_intensity"

"DOTA_Tooltip_modifier_item_hd_horn_of_winter_debuff"                   "The Chill of Winter"
"DOTA_Tooltip_modifier_item_hd_horn_of_winter_debuff_Description"       "Received additional %dMODIFIER_PROPERTY_TOOLTIP%%% damage " 

"DOTA_Tooltip_modifier_item_hd_horn_of_winter_buff"                   "Winter Armor"
"DOTA_Tooltip_modifier_item_hd_horn_of_winter_buff_Description"       "Incoming damage reduced by %dMODIFIER_PROPERTY_TOOLTIP%%%" 





"DOTA_Tooltip_ability_item_hd_mythrienss_ring"	"Mythriens's Ring<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_mythrienss_ring_Description"	"<h1>Passive: Anti Shield Counter</h1> Any shield disable effect is no longer effective against you."
"DOTA_Tooltip_ability_item_hd_mythrienss_ring_Lore"	"he god of mythals of the elves, Mythriens, declined to a semi divine level due to his help in creating and weaving mythals. In order to restore his glory, he created this artifact."
"DOTA_Tooltip_ability_item_hd_mythrienss_ring_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_mythrienss_ring_bonus_str"	"+$str"



"DOTA_Tooltip_ability_item_hd_font_of_time"	"Font of Time<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_font_of_time_Description"	"<h1>Active: Font</h1> After active this item, you will lose half of your health, but in the next 20 seconds, you will gain a 40%^ chance of fully avoiding damage.(Not stack with passive effects)\n<h1>Passive: Into the Body</h1> Passively obtain a 15%% avoide effect."
"DOTA_Tooltip_ability_item_hd_font_of_time_Lore"	"Among all the artifacts created by the ancients, this great Font is the most extraordinary and terrifying of them all. The water in the font is too bitter to drink. But if you observe the Holy Baptistery under the full moon's light, you will be able to see the ancient scenes of Mulholland, so realistic that you are willing to swear that everything is true. And they do. Because if you focus on this scene... Sorry, I can't say more because I hope no one will follow in my footsteps."
"DOTA_Tooltip_ability_item_hd_font_of_time_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_font_of_time_bonus_str"	"+$str"
"DOTA_Tooltip_ability_item_hd_font_of_time_bonus_health"	"+$health"

"DOTA_Tooltip_modifier_item_hd_font_of_time_active"                   "Font"
"DOTA_Tooltip_modifier_item_hd_font_of_time_active_Description"       "Improve the chance of avoiding damage" 



"DOTA_Tooltip_ability_item_hd_shield_of_the_hidden_lord_1"	"Shield of the Hidden Lord<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_shield_of_the_hidden_lord_1_Description"	"<h1>Passive: Advanced Counterattack</h1> After each period of time, you will receive 15 opportunities to counterattack damage. When you receive damage, apply a physical damage equal to armor * 25 to the attacker.<br>\n<h1>Passive: Advanced Physical Protection</h1> After receiving physical damage, you have a 10%^ chance to gain 4 armor bonus for 7 seconds, up to 40.<br>\n<h1>Passive: The Dominance of the Hidden Lord</h1>After carrying this item for every 1 minute, you must undergo a will test and have a 10%% chance of being dominated. In the next 1 minute, your magic resistance will decrease by 200%%."
"DOTA_Tooltip_ability_item_hd_shield_of_the_hidden_lord_1_Lore"	"This shield is a symbol of kindness overcoming evil. Gazing at such beauty, it is easy to overlook the terrifying power it contains."
"DOTA_Tooltip_ability_item_hd_shield_of_the_hidden_lord_1_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_shield_of_the_hidden_lord_1_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_hd_shield_of_the_hidden_lord_1_red_spell_resist"	"%-$red_spell_resist"
"DOTA_Tooltip_modifier_item_hd_shield_of_the_hidden_lord_1_buff"                   "Advanced Physical Protection"
"DOTA_Tooltip_modifier_item_hd_shield_of_the_hidden_lord_1_buff_Description"       "Armor increased by %dMODIFIER_PROPERTY_TOOLTIP%" 
"DOTA_Tooltip_modifier_item_hd_shield_of_the_hidden_lord_1_debuff"                   "The Dominance of the Hidden Lord"
"DOTA_Tooltip_modifier_item_hd_shield_of_the_hidden_lord_1_debuff_Description"       "Magic resistance reduced by %dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS%%%" 
"DOTA_Tooltip_modifier_item_hd_shield_of_the_hidden_lord_1"                   "Advanced Counterattack"




"DOTA_Tooltip_ability_item_hd_chrono_casket"	"Chrono Casket<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_chrono_casket_Description"	"<h1>Active: Time Reversal </h1> Teleporte to the position 5 seconds ago.\n<h1>Passive: Life Reversal</h1> When carrying this item to resurrect a teammate, it can consume 1 charge to reduce the target's resurrection time to 3 seconds, while also exempting the target from weakness punishment.<br><br>Initially, you have 3 charge points, and after 1 wave end, you can recover 1 point, with a maximum of 6 points retained."
"DOTA_Tooltip_ability_item_hd_chrono_casket_Lore"	"Jewelry made of exquisite gemstones, with a clock engraved on its surface, symbolizing its association with time ability."
"DOTA_Tooltip_ability_item_hd_chrono_casket_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_chrono_casket_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_chrono_casket_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_hd_chrono_casket_cooldown_reduction"	"%+$cooldown_reduction"



"DOTA_Tooltip_ability_item_hd_flash_change_brooch"	"The Forest Witch's Flash Change Brooch<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_flash_change_brooch_Description"	"<h1>Passive: Flash Change</h1> When an enemy wants to apply an attack on you, knockback them away by 600 distance. The same target will only be affected once within 20 seconds (even if the source is different).<br>\n<h1>Passive: Flashback</h1>After triggering 'Flash Change', the cooldown of your 'Stride' will be reduced by 3 seconds."
"DOTA_Tooltip_ability_item_hd_flash_change_brooch_Lore"	"The brooch made by the most mysterious witch in the deep forest has an unpredictable ability to protect her from malicious attacks."
"DOTA_Tooltip_ability_item_hd_flash_change_brooch_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_flash_change_brooch_bonus_health"	"+$health"
"DOTA_Tooltip_ability_item_hd_flash_change_brooch_bonus_mana"	"+$mana"










"DOTA_Tooltip_ability_item_hd_thousand_leagues_astrologer"	"Thousand Leagues Astrologer<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_thousand_leagues_astrologer_Description"	"<h1>Active: Thousand Astrology</h1>In the next 10 seconds, your probability event bonus increases by 60%%, critical damage increases by 30%%, and evasion increases to 70%%."
"DOTA_Tooltip_ability_item_hd_thousand_leagues_astrologer_Lore"	"The current whereabouts of the artifact is unknown, and there has been no sign that the deity has chosen a new champion since the 2nd Chaos Insurgency. Despite this, followers of the goddess believe that somewhere out there, 'Thousand Leagues Astrologer' is guiding a new Stellar Watcher through the dark, starry night."
"DOTA_Tooltip_ability_item_hd_thousand_leagues_astrologer_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_thousand_leagues_astrologer_bonus_evasion"	"%+$evasion"
"DOTA_Tooltip_ability_item_hd_thousand_leagues_astrologer_bonus_all_attribute"	"+$all"



"DOTA_Tooltip_modifier_item_hd_thousand_leagues_astrologer_active"                   "Thousand Astrology"
"DOTA_Tooltip_modifier_item_hd_thousand_leagues_astrologer_active_Description"       "Gain probability event bonuses, critical damage bonuses, and evasion bonuses" 








"DOTA_Tooltip_ability_item_hd_starry_sky_dome"	"Starry Sky Dome<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_starry_sky_dome_Description"	"<h1>Active: Dark Dome</h1>Create a black dome to cover an area, and friendly forces within the area will not be perceived by the enemy, lasts for 6 seconds. This effect can be used up to 2 times per wave, but after 120 seconds in Endless wave, you can restore one charge.<br><br>If this item is not equipped at the beginning of the wave, the charge cannot be restored.\n<h1>Skill-Stone: Black Hole</h1> Black Hole now assimilates the caster, rendering them invulnerable and magic immune during the channeling period. Simultaneously, the radius of Black Hole is increased by %radius_up%% , with infinite pull strength at the inner edge and a mild repelling effect at the outer edge. Enemies that die within the Black Hole reduce its cooldown by %cd_reduce% seconds."
"DOTA_Tooltip_ability_item_hd_starry_sky_dome_Lore"	"A unique ring with a small black hole at its center. When your finger passes through the ring, the black hole will float above your fingertip."
"DOTA_Tooltip_ability_item_hd_starry_sky_dome_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_starry_sky_dome_bonus_armor"	"+$armor"


"DOTA_Tooltip_ability_item_hd_argo_paw"	"Argo Paw<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_argo_paw_Description"	"<h1>Active: Arcane Exile</h1> Banishes a target, preventing it from dealing damage for %no_duration% seconds.\n<h1>Passive: Arcane Weapon</h1> Gains attack damage equal to %attack_mp%%% of maximum mana.<br><br>After attacking, applies [Stellar Stream] to the target: Each stack doubles the damage from Arcane Weapon, up to a maximum of %attack_mp_max%%% of maximum mana.\n<h1>Skill-Stone: Arcane Aura</h1> Arcane Aura no longer provides mana regeneration, but instead restores mana at a rate of %arcane_mp_index%%% upon attacking."
"DOTA_Tooltip_ability_item_hd_argo_paw_Lore"	"The Starstream Fist was developed in the wake of the 1st Arcane Rewrite, during the rapid rise of arcane-centric civilizations that began to view divine and celestial entities as irrelevant and unnecessary. The resentment towards celestial beings, who appeared to mortals as no different from the fiends that battled over the Material Plane for ages, led to a gradual push against religious societies, including the followers of Lirianyx."
"DOTA_Tooltip_ability_item_hd_argo_paw_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_argo_paw_bonus_int"	"+$int"
"DOTA_Tooltip_ability_item_hd_argo_paw_bonus_mana"	"+$mana"
"DOTA_Tooltip_ability_item_hd_argo_paw_bonus_attack_speed"	"+$attack"
"DOTA_Tooltip_modifier_item_hd_argo_paw_aura_attack_debuff"                   "Starstream"
"DOTA_Tooltip_modifier_item_hd_argo_paw_aura_attack_debuff_Description"       "Take additional damage" 






"DOTA_Tooltip_ability_item_hd_defiant_shell"	"Defiant Shell<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_defiant_shell_Description"	"<h1>Passive: Reciprocity</h1>When attacked, the hero counter-attacks to the attacker."
"DOTA_Tooltip_ability_item_hd_defiant_shell_Lore"	"Waiting to be added."
"DOTA_Tooltip_ability_item_hd_defiant_shell_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_defiant_shell_bonusa_armor"	"+$armor"
"DOTA_Tooltip_ability_item_hd_defiant_shell_bonus_all_attribute"	"+$all"





// dawnMakers Wrath



"DOTA_Tooltip_ability_item_hd_broken_promise"	"Broken Promise<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_broken_promise_Description"	"<h1>Active: Soul Confinement</h1>Insert the spirit attached to the sword into a designated friendly hero. Every time it causes damage, it can transform 20%% of its damage to energy into the spirit. When it reaches 100%%+1000 of your maximum health, it will release one energy. Enemies within a 600 range centered around the target hero will take damage equal to 50%% of your current mana. Each trigger will increase energy demand by 30%%, with independent stacking lasting for 10 seconds.<br>\n<h1>Passive:Soul Coat</h1>The selected friendly hero gains 15 all attribute bonuses."
"DOTA_Tooltip_ability_item_hd_broken_promise_Lore"	"One year of arduous labour was necessary to produce a masterpiece of a blade, meant for a nobleman who demanded nothing short of perfection . Unsatisfied with the final result, however, the noble turned the sword on its craftsman in a fit of rage, and the magic within it reacted violently to this betrayal. When the dust settled, all that remained of the razed smithy was broken promise, stuck forever in the midst of its own destruction."
"DOTA_Tooltip_ability_item_hd_broken_promise_bonus_str"	"-$red_str"
"DOTA_Tooltip_ability_item_hd_broken_promise_bonus_mana"	"+$mana"
"DOTA_Tooltip_ability_item_hd_broken_promise_Note0"	"Note:<br>After selecting a target, a new target cannot be selected, and one target can only be selected once."

"DOTA_Tooltip_modifier_item_hd_broken_promise_target"                   "Soul Confinement"
"DOTA_Tooltip_modifier_item_hd_broken_promise_target_Description"       "Be possessed" 












"DOTA_Tooltip_ability_item_hd_modular_armor"	"Modular Armor<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_modular_armor_Description"	"<h1>Passive: Self-Adaption</h1>Wearing this armor will not cause you any inconvenience, you can freely match any other equipment. For each item from the defense category of the treasure chest that you equip, the bonus attribute provided by this armor increases by 25%%.<br>When you wear 3 items in the defense category, 'Adaptive Level 2' will be unlocked<br>\n<h1>Passive: Adaptive Level 2</h1> Stimulate the charge on the armor and have a 20%% chance to deal damage equal to 10%% of your maximum health to the attacker when attacked."
"DOTA_Tooltip_ability_item_hd_modular_armor_Lore"	"Modular armor is anotber byproduct of the Cabanagian Golem restoration project aside from the gauntlet. The armor consists of dozens of tiny parts tat can reconfigure themselves into several configurations, giving it incredible versatility and allowing the wearer to adapt to various situations."
"DOTA_Tooltip_ability_item_hd_modular_armor_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_modular_armor_bonus_armor"	"+$armor"
"DOTA_Tooltip_ability_item_hd_modular_armor_bonus_health"	"+$health"


"DOTA_Tooltip_modifier_item_hd_modular_armor"                   "Self-Adaption"
"DOTA_Tooltip_modifier_item_hd_modular_armor_Description"       "Expose adaptive stacks" 









"DOTA_Tooltip_ability_item_hd_modular_boots"	"Modular Boots<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_modular_boots_Description"	"<h1>Passive: Standardized Resistance</h1>Will not be affected by the move slow effect."
"DOTA_Tooltip_ability_item_hd_modular_boots_Lore"	"Modular armor is anotber byproduct of the Cabanagian Golem restoration project aside from the gauntlet. The armor consists of dozens of tiny parts tat can reconfigure themselves into several configurations, giving it incredible versatility and allowing the wearer to adapt to various situations."
"DOTA_Tooltip_ability_item_hd_modular_boots_Note0"	"Note:"
"DOTA_Tooltip_ability_item_hd_modular_boots_bonus_move_speed"	"+$move_speed"







"DOTA_Tooltip_ability_item_hd_blood_bug_barrier"	"Blood Bug Barrier<font color=\"#777777\">-5th echelon</font>"
"DOTA_Tooltip_ability_item_hd_blood_bug_barrier_Description"	"<h1>Passive: Blood Barrier</h1>When your health is greater than 80%%, you can convert health into a barrier of armor. When your health is below 40%%, it will automatically restore health from the absorbed health. You can store up to 2000%% of your maximum health, and each 100%% of your maximum health stored will provide 3 armor bonus."
"DOTA_Tooltip_ability_item_hd_blood_bug_barrier_Lore"	"The Blood-Bug Barrier is an artificial symbiont created from the core of a Demogoblin . As a result of a complex process of arcane enchantment and bioengineering, the Biology Department of the Grand Archive managed to create a symbiont version of the ooze's core that allows a creature to bond with it and gain tbe ability to produce endoplasm and exoskeleton layer to protect the bost and the core from barm. "
"DOTA_Tooltip_ability_item_hd_blood_bug_barrier_Note0"	"Note:<br>Stored health binding to this equipment."
